LA,LD,LT,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
0,0,8,103,1,1,1,0,3,0,8,2,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,10,1,0,1
15,0,2,62,2,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,1
0,0,5,113,3,1,0,1,1,2,5,0,1,1,2,1,3,0,0,0,0,0,0,2,0,0,0,0,0,16,1,0,1
0,0,5,114,3,1,0,1,1,2,5,0,1,1,2,1,3,0,0,0,0,0,0,2,0,0,0,0,0,16,1,0,1
0,0,7,121,3,2,1,1,1,3,7,0,1,1,3,1,2,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0,0
0,0,6,33,1,1,0,1,2,0,6,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,6,9,0,0
0,0,8,104,1,1,1,0,3,0,8,2,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,10,1,0,1
4,3,14,60,5,2,0,2,2,4,15,0,3,2,4,2,1,0,1,0,0,0,0,7,0,1,0,0,0,24,1,0,1
0,0,19,152,4,1,1,0,4,8,19,1,3,2,8,0,0,1,0,0,1,0,1,10,0,2,0,0,0,18,2,0,0
0,0,4,27,2,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,2,0,0
0,0,19,129,5,2,1,1,3,9,19,0,3,1,9,1,1,1,0,0,0,0,0,11,0,2,0,0,0,15,2,0,0
0,0,8,88,2,1,1,0,3,1,8,2,0,2,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,12,2,0,1
0,0,4,98,3,0,0,0,1,1,4,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,1,0,1
0,0,15,41,5,1,0,1,2,5,15,0,4,2,5,1,1,0,1,0,0,0,0,7,0,1,0,0,0,20,1,0,1
0,0,8,78,1,1,1,0,3,1,8,2,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,12,2,0,1
0,0,3,41,2,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0
0,0,3,82,3,1,0,1,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0
0,0,10,68,0,0,0,0,2,4,10,0,0,0,4,0,0,0,0,1,0,0,1,0,0,1,0,0,0,6,1,0,0
0,0,4,93,2,1,1,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,1,0,0
0,0,8,98,2,0,0,0,2,3,8,0,2,0,3,0,0,1,0,0,0,0,0,3,0,1,0,0,0,9,1,0,0
0,0,4,51,3,2,0,2,1,2,4,1,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0
0,0,5,57,2,1,1,0,1,4,5,1,1,1,4,0,0,0,0,0,0,0,1,2,1,0,0,0,0,11,2,0,1
15,0,0,64,0,2,1,1,1,0,15,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,13,2,0,1
1,0,5,33,1,0,0,0,1,4,6,0,0,0,4,0,0,0,0,0,0,0,1,3,1,0,0,0,0,13,1,0,0
3,0,0,46,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0
3,0,0,73,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
0,0,9,31,2,0,0,0,1,0,9,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,1,0,0
3,0,0,65,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
3,0,0,77,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0
3,0,0,53,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0
3,0,0,57,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
3,0,0,81,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
3,0,0,61,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0
0,0,3,22,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0
0,0,3,26,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0
3,0,0,69,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0
3,0,0,49,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
3,0,0,45,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0
3,0,0,41,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
3,0,0,85,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0
3,0,0,11,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,4,6,0,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0
7,0,5,11,1,0,0,0,1,2,5,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0
0,0,5,14,1,0,0,0,1,2,5,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0
9,0,0,23,3,0,0,0,2,3,9,2,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,1,0,0
0,0,4,20,0,0,0,0,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0
0,0,3,11,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0
0,0,3,15,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
14,0,0,19,4,0,0,0,1,5,14,0,0,1,5,0,0,0,0,0,0,0,0,3,0,0,1,0,0,26,4,0,0
6,0,4,39,0,1,1,0,1,3,4,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,0,0
0,0,4,30,2,1,0,1,1,2,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0
0,0,3,12,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0
0,0,3,15,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
0,0,3,18,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0
3,0,0,22,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
0,0,3,9,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
3,0,0,26,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0
0,0,8,88,2,1,1,0,3,3,8,2,0,2,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,12,2,0,1
0,0,9,114,1,0,0,0,4,2,9,2,1,1,2,0,0,1,2,0,0,0,0,1,0,2,0,0,0,12,1,0,1
0,0,15,41,5,1,0,1,2,5,15,0,4,2,5,1,1,0,1,0,0,0,0,7,0,1,0,0,0,20,1,0,1
0,0,8,78,1,0,0,0,3,2,8,2,0,1,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,12,2,0,1
0,0,4,98,3,0,0,0,1,1,4,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,1,0,1
0,0,7,132,3,2,1,1,1,3,7,0,1,1,3,1,2,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0,0
0,0,19,140,5,2,1,1,3,14,19,0,3,1,14,1,1,1,0,0,0,0,0,6,0,2,0,0,0,15,2,0,0
0,0,6,33,1,1,0,1,2,0,6,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,6,9,0,0
0,0,8,104,1,1,1,0,3,0,8,2,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,10,1,0,1
0,0,3,185,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,19,163,4,1,1,0,4,14,19,1,3,2,14,0,0,1,0,0,1,0,1,4,0,2,0,0,0,18,2,0,0
0,0,4,27,2,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,2,0,0
3,3,15,60,5,1,0,1,2,8,15,0,3,2,8,1,1,0,1,0,0,0,0,6,0,1,0,0,0,25,1,0,1
0,0,5,125,3,1,0,1,1,2,5,0,1,1,2,1,3,0,0,0,0,0,0,2,0,0,0,0,0,16,1,0,1
3,1,4,37,2,1,1,0,1,4,6,0,3,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,2,0,0
0,2,15,19,4,0,0,0,1,4,13,0,0,1,4,0,0,0,0,0,0,0,0,2,0,0,1,0,0,25,4,0,0
0,0,4,28,2,1,0,1,1,2,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0
0,0,4,15,0,0,0,0,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0
0,0,3,10,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0
0,0,8,92,1,1,1,0,3,2,8,2,0,1,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,12,2,0,1
0,0,4,112,3,2,2,0,1,1,4,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,1,0,1
4,0,0,123,3,0,0,0,1,1,4,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,1,0,1
0,0,4,117,3,1,1,0,1,1,4,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,0
0,0,9,139,1,0,0,0,4,2,9,2,1,1,2,0,0,1,2,0,0,0,0,1,0,2,0,0,0,12,1,0,1
0,0,5,150,3,1,0,1,1,2,5,0,1,1,2,1,3,0,0,0,0,0,0,2,0,0,0,0,0,16,1,0,1
0,0,19,165,5,2,1,1,3,14,19,0,3,1,14,1,1,1,0,0,0,0,0,6,0,2,0,0,0,15,2,0,0
0,0,7,157,3,2,1,1,1,3,7,0,1,1,3,1,2,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0,0
0,0,7,40,3,3,1,2,2,5,7,0,0,2,5,2,1,1,0,0,0,0,0,0,0,1,0,0,0,8,2,0,0
0,0,19,188,4,1,1,0,4,14,19,1,3,2,14,0,0,1,0,0,1,0,1,4,0,2,0,0,0,18,2,0,0
0,0,8,129,1,0,0,0,3,0,8,2,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,10,1,0,1
0,0,15,50,5,1,0,1,2,8,15,0,3,2,8,1,1,0,1,0,0,0,0,6,0,1,0,0,0,25,1,0,1
0,0,8,102,2,2,2,0,3,3,8,2,0,2,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,12,2,0,1
0,0,20,67,4,4,0,4,5,10,20,0,3,2,10,4,2,1,3,0,0,0,0,4,0,4,0,0,0,15,1,0,0
0,0,3,210,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,6,33,1,1,0,1,2,0,6,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,6,9,0,0
0,0,4,27,2,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,2,0,0
0,0,4,24,1,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0
0,0,5,31,1,0,0,0,2,1,5,0,0,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10,1,0,0
0,0,4,84,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,1,0,0
2,2,48,44,0,0,0,0,16,9,48,0,0,3,9,0,0,0,0,0,0,0,0,5,0,2,0,0,0,19,1,0,0
0,0,34,92,5,1,0,1,11,5,34,0,0,4,5,0,0,0,1,0,0,0,0,10,0,2,0,0,0,20,1,0,0
0,0,3,38,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0
0,0,7,34,1,1,0,1,1,6,7,0,0,0,6,1,1,0,0,0,0,1,0,3,0,0,0,0,0,8,1,0,0
0,0,4,48,1,0,0,0,1,3,4,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,1,0,0
0,0,3,43,2,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0
0,0,19,60,0,2,1,1,1,3,19,0,1,0,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,23,2,0,1
1,1,4,105,3,2,1,1,1,3,4,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,2,0,1
0,0,12,65,0,0,0,0,2,6,12,0,1,0,6,0,0,0,0,1,0,2,1,1,1,1,0,0,0,12,1,0,0
0,0,5,129,3,1,1,0,1,0,5,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,1,0,0
0,0,14,135,2,0,0,0,2,11,14,0,2,0,11,0,0,0,1,0,0,5,0,3,2,1,0,0,0,11,1,0,0
0,0,5,53,1,1,1,0,1,1,5,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,0,0
0,0,17,83,5,3,0,3,4,8,17,0,3,2,8,0,0,0,3,0,0,0,2,3,0,2,0,0,0,18,1,0,0
1,1,5,115,2,1,1,0,1,4,5,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,2,0,1
0,0,3,11,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0
0,0,4,16,0,0,0,0,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0
2,2,6,17,1,0,0,0,1,4,6,0,1,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,1,0,0
0,0,3,12,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0
3,0,0,13,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0
3,0,2,18,2,0,0,0,1,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0
5,0,4,14,2,0,0,0,1,0,4,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0
3,0,2,20,2,0,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,2,22,2,0,0,0,1,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0
0,0,3,17,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0
0,0,4,24,2,0,0,0,1,0,4,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0
15,14,19,32,7,1,0,1,3,13,20,1,3,3,13,0,0,0,2,0,0,0,0,7,0,1,0,0,0,18,1,0,0
8,0,1,22,2,0,0,0,2,8,9,0,1,1,8,0,0,0,1,0,0,1,3,4,0,1,0,0,0,18,1,0,0
0,0,2,35,2,0,0,0,1,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0
0,0,7,57,1,0,0,0,1,3,7,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,4,0,0
0,0,5,39,2,0,0,0,1,2,5,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,0
0,0,4,67,0,0,0,0,1,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0
1,1,6,29,2,0,0,0,1,4,6,0,0,1,4,0,0,0,0,0,0,0,1,2,0,0,0,0,0,12,4,0,0
0,0,3,74,2,0,0,0,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
0,0,6,80,5,0,0,0,1,4,6,0,2,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13,4,0,0
0,0,9,46,3,0,0,0,2,3,9,2,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,1,0,0
0,0,3,19,2,0,0,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
2,0,16,24,6,1,0,1,2,12,18,1,3,3,12,0,0,0,1,0,0,0,0,7,0,1,0,0,0,16,1,0,0
0,0,4,32,2,1,0,1,1,2,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0
0,0,13,23,4,0,0,0,1,4,13,0,0,1,4,0,0,0,0,0,0,0,0,2,0,0,1,0,0,25,4,0,0
0,0,6,41,2,1,1,0,1,4,6,0,3,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,2,0,0
0,0,6,79,5,0,0,0,1,4,6,0,2,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13,4,0,0
0,0,4,66,0,0,0,0,1,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0
0,0,9,46,3,0,0,0,2,3,9,2,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,1,0,0
0,0,6,29,2,0,0,0,1,4,6,0,0,1,4,0,0,0,0,0,0,0,1,2,0,0,0,0,0,12,4,0,0
0,0,5,39,2,0,0,0,1,2,5,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,0
0,1,7,57,1,0,0,0,1,3,6,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,4,0,0
0,0,3,73,2,0,0,0,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
0,0,5,39,2,0,0,0,1,2,5,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,0
0,0,6,82,5,0,0,0,1,4,6,0,2,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13,4,0,0
0,0,6,29,2,0,0,0,1,4,6,0,0,1,4,0,0,0,0,0,0,0,1,2,0,0,0,0,0,12,4,0,0
3,0,9,46,3,0,0,0,3,4,12,3,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,1,0,0
0,0,4,69,0,0,0,0,1,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0
0,0,6,60,1,0,0,0,1,3,6,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,4,0,0
0,0,3,76,2,0,0,0,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
0,0,10,24,2,0,0,0,2,10,10,0,1,1,10,0,0,0,1,0,0,1,3,4,0,1,0,0,0,19,1,0,0
6,1,2,39,5,0,0,0,1,4,7,0,2,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13,4,0,0
2,0,13,51,3,1,1,0,2,11,15,0,0,0,11,0,0,0,1,0,0,0,0,6,0,1,0,0,0,22,2,0,0
0,0,9,41,1,1,1,0,3,5,9,0,3,0,5,0,0,0,2,0,0,1,4,4,0,1,0,0,0,23,2,0,1
0,0,6,33,2,2,0,2,1,4,6,0,0,1,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,0
0,0,15,53,3,1,1,0,2,11,15,0,0,0,11,0,0,0,1,0,0,0,0,6,0,1,0,0,0,22,2,0,0
0,0,6,33,2,2,0,2,1,4,6,0,0,1,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,0
2,0,9,41,1,1,1,0,3,7,11,0,3,0,7,0,0,0,2,0,0,3,4,4,2,1,0,0,0,23,2,0,1
0,0,6,82,5,0,0,0,1,4,6,0,2,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13,4,0,0
0,0,12,46,3,0,0,0,3,4,12,3,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,1,0,0
0,0,5,39,2,0,0,0,1,2,5,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,0
0,0,3,76,2,0,0,0,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
0,0,4,69,0,0,0,0,1,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0
1,1,6,60,1,0,0,0,1,3,6,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,4,0,0
0,0,6,29,2,0,0,0,1,4,6,0,0,1,4,0,0,0,0,0,0,0,1,2,0,0,0,0,0,12,4,0,0
1,1,15,54,3,1,1,0,2,11,15,0,0,0,11,0,0,0,1,0,0,0,0,6,0,1,0,0,0,21,2,0,0
0,0,11,42,1,1,1,0,3,7,11,0,3,0,7,0,0,0,2,0,0,3,4,4,2,1,0,0,0,23,2,0,1
0,0,6,34,2,2,0,2,1,4,6,0,0,1,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,0
1,1,15,54,3,1,1,0,2,10,15,0,0,0,10,0,0,0,1,0,0,0,0,6,0,1,0,0,0,21,2,0,0
0,0,6,34,2,2,0,2,1,4,6,0,0,1,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,0
0,0,11,42,1,1,1,0,3,7,11,0,3,0,7,0,0,0,2,0,0,3,4,4,2,1,0,0,0,23,2,0,1
0,0,4,42,1,1,0,1,1,2,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0
0,0,3,35,2,1,0,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0
9,0,11,25,4,0,0,0,1,4,20,0,0,1,4,0,0,0,0,0,0,0,0,3,0,0,2,0,0,38,4,0,0
8,4,7,52,2,1,1,0,2,7,11,0,3,0,7,0,0,0,1,0,0,0,0,4,0,1,0,0,0,21,2,0,0
0,0,12,77,0,0,0,0,2,5,12,0,1,0,5,0,0,0,0,1,0,2,1,1,1,1,0,0,0,12,1,0,0
