LA,LD,LT,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
0,0,4,148,1,1,0,1,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,9,0,0
0,0,9,131,3,1,1,0,1,1,9,0,0,1,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,12,0,0,0
0,0,1,243,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
6,0,4,224,1,1,0,1,2,2,4,0,0,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,11,1,0,0
0,0,4,218,3,1,0,1,1,3,4,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0
0,0,12,161,8,1,0,1,1,6,12,1,2,3,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,22,1,0,0
0,0,3,114,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,3,119,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0
0,0,9,102,2,0,0,0,1,6,9,0,2,2,6,0,0,0,0,0,0,6,0,2,4,0,0,0,0,12,1,0,0
0,0,3,90,1,2,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0
0,0,9,130,3,1,1,0,1,1,9,0,0,1,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,12,0,0,0
0,0,5,94,3,1,0,1,1,3,5,1,2,2,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,1,0,0
0,0,3,113,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,3,89,1,2,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0
0,0,9,73,2,3,3,0,4,6,9,0,3,0,6,0,0,1,2,0,0,0,1,3,0,1,0,0,0,15,2,0,0
0,0,4,153,2,1,0,1,1,2,4,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0
0,0,9,186,2,0,0,0,2,2,9,0,0,1,2,0,0,0,0,0,0,1,0,1,1,1,0,0,0,13,1,0,0
0,0,8,202,0,1,1,0,2,3,8,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,2,0,0
0,0,4,223,1,1,0,1,2,2,4,0,0,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,11,1,0,0
0,0,3,118,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0
0,0,3,212,3,1,0,1,1,1,3,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0
0,0,4,197,0,0,0,0,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0
0,0,4,217,3,1,0,1,1,3,4,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0
0,1,19,55,6,4,2,2,3,11,18,0,3,0,11,1,1,0,1,1,0,1,1,5,0,1,0,0,0,24,2,1,0
0,0,12,160,8,1,0,1,1,6,12,1,2,3,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,22,1,0,0
0,0,4,147,1,1,0,1,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,9,0,0
0,0,1,242,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
0,0,4,142,1,2,1,1,1,1,4,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
0,0,9,101,2,0,0,0,1,6,9,0,2,2,6,0,0,0,0,0,0,6,0,2,4,0,0,0,0,12,1,0,0
0,0,3,121,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,6,1,0,0
0,0,6,52,1,0,0,0,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,1,0,0
0,0,28,157,5,0,0,0,3,16,28,0,5,0,16,0,0,0,0,1,0,16,2,5,1,1,0,0,0,25,1,2,0
0,0,3,29,0,0,0,0,1,2,3,1,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,1,0,0
0,0,27,131,5,0,0,0,5,16,27,0,5,0,16,0,0,0,2,1,0,14,4,5,1,2,0,0,0,27,1,2,0
0,0,6,59,2,1,0,1,1,2,6,1,2,1,2,1,1,0,0,0,0,0,3,3,3,0,0,0,0,9,1,0,0
0,0,3,117,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0,0
0,0,3,33,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0
2,2,27,66,2,1,1,0,5,5,27,2,11,1,5,0,0,0,2,0,8,0,23,15,31,2,0,0,0,31,1,0,0
0,0,3,235,3,1,0,1,1,1,3,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0
0,0,1,265,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
0,0,18,61,6,5,3,2,3,11,18,0,3,0,11,1,1,0,1,1,0,1,1,5,0,1,0,0,0,24,2,1,0
0,0,4,240,3,1,0,1,1,3,4,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0
0,0,4,159,2,1,0,1,1,2,4,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0
0,0,4,153,1,1,0,1,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,9,0,0
14,4,10,187,3,0,0,0,2,7,20,0,1,1,7,0,0,0,0,0,0,4,0,1,0,1,1,0,0,21,1,0,0
0,0,8,225,0,1,1,0,2,3,8,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,2,0,0
0,0,9,209,2,0,0,0,2,2,9,0,0,1,2,0,0,0,0,0,0,1,0,1,1,1,0,0,0,13,1,0,0
0,0,9,136,3,1,1,0,1,1,9,0,0,1,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,12,0,0,0
14,4,6,194,3,1,0,1,1,6,6,0,1,2,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,0
0,0,14,166,9,1,0,1,1,7,14,1,2,3,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,27,1,0,0
0,0,4,148,1,2,1,1,1,1,4,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
0,0,4,220,0,0,0,0,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0
1,1,9,79,2,3,3,0,4,6,9,0,3,0,6,0,0,1,2,0,0,0,1,3,0,1,0,0,0,15,2,0,0
0,0,5,100,3,1,0,1,1,3,5,1,2,2,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,1,0,0
0,0,3,119,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,3,124,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0
0,0,9,107,2,0,0,0,1,6,9,0,2,2,6,0,0,0,0,0,0,6,0,2,4,0,0,0,0,12,1,0,0
0,0,3,95,1,2,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0
0,0,4,246,1,1,0,1,2,2,4,0,0,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,11,1,0,0
11,0,9,11,2,1,0,1,1,2,9,0,1,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,11,9,0,0
0,0,3,16,0,0,0,0,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0,4,17,3,0,0,0,2,5,4,0,0,2,5,0,0,0,0,0,0,1,0,0,1,1,0,0,0,8,1,1,0
0,0,4,176,2,1,0,1,1,2,4,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0
0,0,4,87,1,2,1,1,2,2,4,1,0,0,2,1,1,0,0,0,0,0,2,0,2,1,0,0,0,11,1,0,0
0,0,5,117,3,1,0,1,1,3,5,1,2,2,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,1,0,0
0,0,11,93,2,3,3,0,4,7,11,0,3,0,7,0,0,1,2,0,0,0,1,5,0,1,0,0,0,18,2,0,0
0,0,8,242,0,1,1,0,2,3,8,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,2,0,0
0,0,18,66,6,5,3,2,3,11,18,0,3,0,11,1,1,0,1,1,0,1,1,5,0,1,0,0,0,24,2,1,0
2,2,11,266,3,1,0,1,3,3,11,0,1,1,3,0,0,0,2,0,0,1,0,1,0,1,1,0,0,20,1,1,0
0,0,3,141,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0
0,0,4,170,1,1,0,1,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,9,0,0
0,0,20,204,3,0,0,0,2,7,20,0,1,1,7,0,0,0,0,0,0,4,0,1,0,1,1,0,0,21,1,0,0
0,0,4,281,1,1,0,1,2,2,4,0,0,1,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,13,1,0,0
0,0,4,237,0,0,0,0,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0
2,2,10,252,3,1,0,1,3,3,10,0,1,1,3,0,0,0,2,0,0,1,0,1,0,1,1,0,0,17,1,1,0
0,0,9,124,2,0,0,0,1,6,9,0,2,2,6,0,0,0,0,0,0,6,0,2,4,0,0,0,0,12,1,0,0
0,0,3,136,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,3,112,1,2,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0
0,0,4,165,1,2,1,1,1,1,4,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
0,0,9,226,2,0,0,0,2,2,9,0,0,1,2,0,0,0,0,0,0,1,0,1,1,1,0,0,0,13,1,0,0
0,0,3,257,1,2,0,2,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,2,304,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
0,0,14,183,9,1,0,1,1,7,14,1,2,3,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,27,1,0,0
0,0,1,300,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
0,0,6,211,3,1,0,1,1,6,6,0,1,2,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,0
0,0,4,271,1,2,0,2,1,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0
0,0,9,153,3,1,1,0,1,1,9,0,0,1,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,12,0,0,0
0,0,3,126,1,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,8,61,0,1,1,0,2,3,8,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,2,0,0
0,0,4,45,2,1,0,1,1,2,4,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0
19,7,21,70,4,3,3,0,6,30,33,2,7,0,30,0,0,0,5,0,0,1,14,9,2,1,0,0,0,31,2,0,0
0,0,4,149,1,1,0,1,2,2,4,0,0,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0
0,0,3,140,1,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,10,121,3,1,0,1,2,3,10,0,1,1,3,0,0,0,1,0,0,1,0,1,0,1,1,0,0,16,1,1,0
0,0,4,39,1,1,0,1,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,9,0,0
0,0,10,135,3,1,0,1,2,3,10,0,1,1,3,0,0,0,1,0,0,1,0,1,0,1,1,0,0,16,1,1,0
0,0,7,52,7,1,0,1,1,3,7,1,1,3,3,1,1,0,0,0,0,0,0,3,0,0,0,0,0,14,1,0,0
0,0,4,40,1,1,0,1,1,0,4,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,9,0,0
0,0,3,106,1,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,4,69,1,1,0,1,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,9,0,0
0,0,2,37,0,2,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,8,91,0,1,1,0,2,3,8,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,2,0,0
0,0,10,101,3,1,0,1,2,3,10,0,1,1,3,0,0,0,1,0,0,1,0,1,0,1,1,0,0,16,1,1,0
1,0,16,74,1,2,2,0,2,11,17,1,1,0,11,0,0,0,1,0,0,1,0,1,1,1,0,0,0,7,2,0,0
0,0,4,46,2,1,0,1,1,2,4,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0
1,0,12,53,6,1,0,1,1,3,13,1,1,3,3,1,1,0,0,0,0,0,0,9,0,0,0,0,0,21,1,0,0
0,0,3,35,0,0,0,0,1,3,3,1,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0,0
10,7,9,44,3,0,0,0,2,5,12,2,1,2,5,0,0,0,0,0,1,1,1,1,1,1,0,0,0,14,1,0,0
0,0,3,40,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
0,0,5,27,1,0,0,0,2,1,5,2,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8,1,0,0
0,0,3,22,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0
0,0,3,186,1,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,10,181,3,1,0,1,2,3,10,0,1,1,3,0,0,0,1,0,0,1,0,1,0,1,1,0,0,16,1,1,0
0,0,3,172,1,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,10,167,3,1,0,1,2,3,10,0,1,1,3,0,0,0,1,0,0,1,0,1,0,1,1,0,0,16,1,1,0
0,0,4,55,1,1,0,1,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,9,0,0
0,0,4,61,2,1,0,1,1,2,4,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0
0,0,3,46,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
0,0,3,51,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
0,0,4,195,1,1,0,1,2,2,4,0,0,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0
0,0,8,77,0,1,1,0,2,3,8,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,2,0,0
0,0,7,68,7,1,0,1,1,3,7,1,1,3,3,1,1,0,0,0,0,0,0,3,0,0,0,0,0,14,1,0,0
43,13,22,86,6,3,3,0,7,33,52,3,16,0,33,0,0,0,5,0,0,2,18,21,2,1,0,0,0,51,2,0,0
0,0,12,166,2,3,0,3,3,5,12,2,1,0,5,3,2,0,1,1,0,4,0,1,1,2,0,0,0,17,1,0,0
0,0,12,154,2,2,0,2,3,4,12,2,1,1,4,2,1,0,1,1,0,1,1,1,0,2,0,0,0,23,1,0,0
0,0,22,131,2,4,4,0,4,6,22,1,4,4,6,0,0,1,1,1,0,8,1,11,1,3,0,0,0,20,1,0,0
0,0,14,55,2,1,0,1,3,3,14,2,2,0,3,1,1,0,1,1,0,1,1,2,0,2,0,0,0,17,1,0,0
0,0,13,98,2,1,0,1,3,5,13,2,2,0,5,1,1,0,1,1,0,1,0,1,0,2,0,0,0,15,1,0,0
0,0,12,250,2,3,0,3,3,5,12,2,1,0,5,3,2,0,1,1,0,4,0,1,0,2,0,0,0,17,1,0,0
0,0,12,238,2,2,0,2,3,4,12,2,1,1,4,2,1,0,1,1,0,1,1,1,0,2,0,0,0,24,1,0,0
0,0,12,214,2,2,0,2,3,4,12,2,1,0,4,2,1,0,1,1,0,4,0,1,0,2,0,0,0,17,1,0,0
0,0,19,111,2,5,5,0,5,5,19,1,5,2,5,0,0,1,1,1,0,2,1,7,0,3,0,0,0,23,1,0,0
4,0,0,298,0,0,0,0,2,1,4,2,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,9,0,0
0,0,11,286,0,0,0,0,1,5,11,1,3,1,5,0,0,0,0,0,1,0,5,3,2,0,0,0,0,9,9,0,0
0,0,12,226,2,2,0,2,3,4,12,2,1,1,4,2,1,0,1,1,0,1,1,1,0,2,0,0,0,24,1,0,0
0,0,12,190,2,2,0,2,3,4,12,2,1,0,4,2,1,0,1,1,0,4,0,1,0,2,0,0,0,17,1,0,0
0,0,8,266,1,1,0,1,3,1,8,1,3,0,1,1,2,1,0,0,0,0,5,4,1,2,0,0,0,10,1,0,0
0,0,10,275,0,0,0,0,1,3,10,1,3,0,3,0,0,0,0,0,1,0,5,3,2,0,0,0,0,7,9,0,0
0,0,17,23,1,13,13,0,4,4,17,1,3,0,4,0,0,0,1,1,0,2,0,6,0,2,0,0,0,16,0,0,0
0,0,9,41,1,2,0,2,2,2,9,1,3,0,2,2,3,1,0,0,0,5,4,5,3,1,0,0,0,10,1,0,0
0,0,3,262,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
0,0,3,51,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0
0,0,4,18,1,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,1,0,0
0,0,14,69,2,1,0,1,3,3,14,2,2,0,3,1,1,0,1,1,0,1,1,2,0,2,0,0,0,20,1,0,0
0,0,12,202,2,4,2,2,3,4,12,2,1,1,4,2,1,0,1,1,0,1,1,1,0,2,0,0,0,23,1,0,0
0,0,14,84,2,4,3,1,3,3,14,2,2,0,3,1,1,0,1,1,0,2,0,2,0,2,0,0,0,14,1,0,0
0,0,12,178,2,2,0,2,3,4,12,2,1,1,4,2,1,0,1,1,0,1,1,1,0,2,0,0,0,23,1,0,0
3,0,0,149,0,6,6,0,2,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,0,0
4,0,0,60,1,1,0,1,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,9,0,0
23,0,22,278,3,2,0,2,4,9,22,2,1,2,9,2,3,0,0,1,0,1,1,10,3,1,0,0,0,30,1,1,0
23,0,22,228,3,2,0,2,4,9,22,2,1,2,9,2,3,0,0,1,0,1,0,10,1,1,0,0,0,31,1,1,0
24,0,22,347,2,2,0,2,3,5,22,1,3,0,5,2,1,0,0,1,0,11,0,3,0,2,0,0,0,18,1,0,0
3,0,0,66,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0
3,0,0,51,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
6,0,5,174,1,1,1,0,2,3,5,2,1,0,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,11,1,0,0
3,0,2,169,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0
3,0,0,164,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0
21,0,20,205,2,0,0,0,3,7,20,1,2,2,7,0,0,0,0,1,0,2,0,10,1,1,0,0,0,18,1,1,0
14,0,13,182,2,1,0,1,4,4,13,4,3,0,4,1,1,0,1,0,1,0,2,3,3,2,0,0,0,19,1,0,0
3,0,0,154,0,3,3,0,2,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,1,0,0
11,0,7,72,6,1,0,1,1,3,10,1,1,3,3,1,3,0,0,0,0,0,0,6,0,0,0,0,0,19,1,0,0
5,0,4,198,1,1,0,1,2,2,4,2,0,0,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,8,1,0,0
3,0,0,56,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
20,0,0,325,2,3,1,2,4,9,20,1,1,0,9,2,2,0,0,1,0,1,0,7,1,2,0,0,0,28,1,1,0
33,0,0,114,1,8,6,2,9,13,33,0,3,0,13,2,1,0,0,2,0,2,0,7,2,3,0,0,0,27,0,4,0
30,0,25,83,1,7,1,6,4,10,25,0,2,0,10,6,2,0,0,0,0,19,0,2,6,2,0,0,0,31,1,0,0
3,0,0,159,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
20,0,0,303,2,4,2,2,4,9,20,1,1,0,9,2,2,0,0,1,0,1,0,7,1,2,0,0,0,26,1,1,0
23,0,22,253,3,2,0,2,4,9,22,2,1,2,9,2,3,0,0,1,0,1,0,10,1,1,0,0,0,30,1,1,0
0,0,3,149,0,6,6,0,2,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,0,0
0,0,20,205,2,0,0,0,3,7,20,1,2,2,7,0,0,0,0,1,0,2,0,10,1,1,0,0,0,18,1,1,0
0,0,22,347,2,2,0,2,3,5,22,1,3,0,5,2,1,0,0,1,0,11,0,3,0,2,0,0,0,18,1,0,0
0,0,3,66,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0
0,0,3,51,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
0,0,5,174,1,1,1,0,2,3,5,2,1,0,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,11,1,0,0
0,0,2,169,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0
0,0,3,164,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0
0,0,20,303,2,4,2,2,4,9,20,1,1,0,9,2,2,0,0,1,0,1,0,7,1,2,0,0,0,26,1,1,0
0,0,13,182,2,1,0,1,4,4,13,4,3,0,4,1,1,0,1,0,1,0,2,3,3,2,0,0,0,19,1,0,0
0,0,3,154,0,3,3,0,2,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,1,0,0
0,0,10,72,6,1,0,1,1,3,10,1,1,3,3,1,3,0,0,0,0,0,0,6,0,0,0,0,0,19,1,0,0
0,0,4,198,1,1,0,1,2,2,4,2,0,0,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,8,1,0,0
0,0,3,56,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
0,0,20,325,2,3,1,2,4,9,20,1,1,0,9,2,2,0,0,1,0,1,0,7,1,2,0,0,0,28,1,1,0
0,0,33,114,1,8,6,2,9,13,33,0,3,0,13,2,1,0,0,2,0,2,0,7,2,3,0,0,0,27,0,4,0
1,1,25,83,1,7,1,6,4,10,25,0,2,0,10,6,2,0,0,0,0,19,0,2,6,2,0,0,0,31,1,0,0
