LA,LD,LT,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
0,0,10,186,1,0,0,0,4,3,10,2,1,1,3,0,0,1,2,0,0,0,0,2,0,2,0,0,0,24,4,0,1
0,0,5,93,1,0,0,0,1,1,5,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,1,0,1
0,0,3,72,1,1,0,1,1,1,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
0,0,4,76,0,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,1,0,0
0,0,2,262,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0,3,271,1,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0
0,0,2,268,1,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0
0,0,6,156,2,1,1,0,2,2,6,1,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,1,0,1
0,0,5,167,1,2,1,1,2,1,5,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,9,1,0,1
0,0,3,177,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,1
1,0,19,126,3,1,0,1,7,4,20,0,0,0,4,1,2,1,4,0,1,0,0,0,0,2,0,0,0,17,1,0,0
0,0,4,81,0,1,1,0,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,4,0,0
0,0,4,243,2,0,0,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,1
0,0,7,116,2,0,0,0,3,3,7,2,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,1,0,1
0,0,2,265,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0,6,252,2,1,0,1,2,0,6,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,8,1,0,1
0,0,3,202,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,1
0,0,8,229,0,0,0,0,2,1,8,1,0,0,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,28,1,0,1
0,0,3,106,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,1
0,0,34,183,1,4,3,1,3,7,34,0,0,0,7,0,0,0,1,0,0,2,0,2,1,2,1,0,0,28,4,0,0
0,0,10,403,1,1,1,0,3,4,10,2,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,1
0,0,42,221,4,6,3,3,13,12,42,0,3,1,12,3,4,3,1,1,2,0,0,4,1,4,0,0,0,18,4,0,0
0,0,3,157,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1
0,0,6,288,3,3,1,2,3,4,6,0,0,2,4,2,3,0,0,0,1,0,0,0,0,1,0,0,0,12,4,0,0
0,0,19,453,3,4,1,3,3,4,19,2,3,3,4,1,1,0,1,0,0,0,1,5,0,1,1,0,0,14,1,0,1
0,0,8,372,4,3,0,3,2,3,8,2,1,2,3,2,1,0,1,0,0,0,0,2,0,1,0,0,0,9,1,0,1
0,0,8,332,3,3,0,3,2,3,8,2,1,1,3,2,1,0,1,0,0,0,0,2,0,1,0,0,0,8,1,0,1
0,0,8,295,2,1,1,0,2,3,8,2,1,2,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,12,4,0,0
0,0,3,500,0,0,0,0,1,9,3,1,0,0,9,0,0,0,0,0,0,10,0,0,0,0,0,0,0,7,1,0,0
0,0,9,142,1,1,1,0,3,6,9,0,1,1,6,0,0,0,2,0,0,1,0,2,0,1,0,0,0,16,1,0,1
0,0,11,308,3,3,2,1,3,4,11,0,0,2,4,1,2,0,0,1,0,0,0,0,0,1,0,0,0,12,4,0,0
0,0,11,385,2,1,0,1,3,7,11,2,0,1,7,1,4,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,1
0,0,5,87,2,1,0,1,1,1,5,0,0,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,8,1,0,0
0,0,3,304,1,2,2,0,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0
5,0,8,96,0,0,0,0,3,6,13,0,0,0,6,0,0,0,2,0,0,0,0,1,0,1,0,0,0,6,1,0,1
0,0,3,135,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,1
0,0,5,462,1,1,0,1,1,2,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0
0,0,3,114,1,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1
0,0,3,494,1,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,3,421,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,1
0,0,10,318,5,2,1,1,4,6,10,0,0,2,6,1,1,0,0,0,2,1,0,0,0,1,0,0,0,13,4,0,0
0,0,14,484,2,4,1,3,4,3,14,3,2,4,3,1,1,0,3,0,0,0,1,2,0,1,1,0,0,15,1,0,1
0,0,5,348,1,5,5,0,3,3,5,2,1,1,3,0,0,0,2,0,0,0,0,1,0,1,0,0,0,10,4,0,1
0,0,3,477,1,1,0,1,1,1,3,1,0,3,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,1
0,0,3,83,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
0,0,3,430,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,1
0,0,21,197,3,1,0,1,4,8,21,0,1,0,8,0,0,0,1,1,1,0,0,2,0,3,0,0,0,10,1,0,0
0,0,11,121,1,0,0,0,3,5,11,0,0,1,5,0,0,0,1,1,0,1,0,2,0,2,0,0,0,12,1,0,1
0,0,5,176,0,5,5,0,1,0,5,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,1,0,0
0,0,16,266,5,3,1,2,6,13,16,1,1,2,13,2,3,0,1,0,1,0,0,2,0,2,0,0,0,14,4,0,0
0,0,5,164,0,0,0,0,2,1,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6,1,0,1
0,0,8,359,4,3,0,3,2,3,8,2,1,2,3,2,1,0,1,0,0,0,0,2,0,1,0,0,0,9,1,0,1
0,0,3,446,1,1,0,1,1,1,3,1,0,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,1
0,0,3,439,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,1
0,0,3,456,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1
0,0,3,864,2,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,1
0,0,28,892,4,3,1,2,7,18,28,1,5,2,18,1,1,1,2,1,0,6,0,8,5,4,0,0,0,60,4,2,1
0,0,24,546,4,3,3,0,5,15,24,0,3,0,15,0,0,1,3,0,0,2,0,6,1,2,0,0,0,25,4,1,0
0,0,16,740,6,0,0,0,4,5,16,0,1,0,5,0,0,1,0,0,2,0,0,3,0,2,0,0,0,14,1,0,0
0,0,3,1040,3,7,6,1,1,1,3,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,1
0,0,9,241,1,3,3,0,2,2,9,0,0,1,2,0,0,0,0,1,0,0,0,2,0,1,0,0,0,7,1,0,0
0,0,51,583,4,2,1,1,13,6,51,0,1,1,6,1,1,0,10,0,0,2,0,23,0,2,0,0,0,66,4,0,1
0,0,14,932,1,3,2,1,4,6,14,0,2,1,6,1,0,1,0,0,0,1,0,2,0,3,0,0,0,20,4,0,1
0,0,22,1054,4,4,4,0,5,6,22,2,0,2,6,0,0,0,1,1,0,3,0,1,0,3,0,0,0,25,4,0,1
0,0,19,1133,3,1,0,1,5,7,19,1,1,1,7,1,1,0,3,1,0,1,1,1,0,3,0,0,0,18,4,0,1
0,0,7,434,3,1,0,1,2,2,7,0,1,3,2,0,0,0,0,0,0,2,0,2,1,1,0,0,0,31,1,0,1
0,0,16,634,3,4,1,3,4,9,16,0,2,1,9,3,4,0,2,1,0,2,2,2,0,3,0,0,0,34,4,0,0
0,0,3,1200,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,1
0,0,5,699,0,2,2,0,2,0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,4,0,0
0,0,3,1026,3,1,0,1,1,1,3,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,1
0,0,14,1084,5,1,0,1,4,8,14,0,2,1,8,1,1,0,0,0,0,1,0,3,0,3,0,0,0,39,1,0,1
0,0,37,501,3,6,0,6,3,11,37,0,1,1,11,6,7,0,0,1,0,3,0,1,1,2,1,0,0,38,1,0,1
0,0,3,449,0,0,0,0,2,1,3,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,1,0,1
0,0,30,662,4,3,1,2,5,12,30,3,5,1,12,2,1,0,1,2,0,3,0,8,0,1,0,0,0,73,4,0,1
0,0,6,872,1,4,1,3,2,8,6,0,0,0,8,3,1,0,1,0,0,2,0,0,1,1,0,0,0,22,4,1,1
0,0,3,1241,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,1
0,0,56,765,7,3,1,2,13,28,56,1,10,2,28,1,1,3,6,1,0,6,1,18,2,4,0,0,0,69,4,1,1
0,0,3,1172,2,0,0,0,1,3,3,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,4,0,1
0,0,9,729,4,1,1,0,3,3,9,0,1,1,3,0,0,1,0,0,1,0,0,1,0,2,0,0,0,12,0,0,1
0,0,4,387,1,1,0,1,1,1,4,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0,1
0,0,3,1249,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,1
0,0,5,1230,2,1,0,1,1,1,5,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,19,1,0,1
0,0,3,473,0,0,0,0,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,1
0,0,3,361,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0
0,0,4,369,1,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,1,0,0
0,0,3,365,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0
0,0,4,250,2,2,2,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,1,0,0
0,0,3,1294,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
0,0,9,1277,3,0,0,0,2,2,9,0,0,1,2,0,0,0,0,1,0,1,0,1,0,1,0,0,0,14,1,0,0
0,0,3,523,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
0,0,3,511,1,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,3,507,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,7,515,0,0,0,0,2,2,7,2,1,1,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,6,1,0,0
0,0,3,297,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
0,0,3,293,1,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,7,301,2,0,0,0,2,3,7,2,0,2,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9,1,0,0
0,0,3,271,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0
0,0,3,339,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
0,0,7,279,0,0,0,0,2,2,7,2,1,1,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,6,1,0,0
0,0,3,289,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
0,0,3,343,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0
0,0,3,335,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,1
0,0,3,846,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,1,0,1
1,0,11,711,3,1,1,0,2,3,12,2,0,1,3,0,0,0,0,0,0,1,0,4,0,1,0,0,0,33,0,0,1
0,0,3,998,3,1,0,1,1,1,3,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,1
0,0,3,1290,1,0,0,0,1,1,3,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,13,477,0,1,1,0,4,3,13,0,0,0,3,0,0,0,3,0,0,0,0,4,0,1,0,0,0,33,4,0,0
0,0,3,1012,3,1,0,1,1,1,3,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,1
0,0,3,956,3,1,0,1,1,1,3,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,1
0,0,3,261,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1
0,0,3,855,1,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,1
0,0,4,1257,1,1,0,1,1,1,4,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,1
0,0,14,1110,5,1,0,1,4,8,14,0,2,1,8,1,1,0,0,0,0,1,0,3,0,3,0,0,0,42,1,0,1
0,0,3,984,3,1,0,1,1,1,3,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,1
0,0,8,416,2,2,1,1,2,3,8,0,1,3,3,0,0,0,0,0,0,2,0,2,1,1,0,0,0,29,1,0,1
0,0,3,1181,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,1
0,0,3,1190,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,9,0,1
0,0,3,275,1,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,3,1160,1,0,0,0,1,2,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,1
0,0,3,378,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1
0,0,3,1220,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,1
0,0,7,399,2,2,1,1,2,2,7,0,1,2,2,0,0,0,0,0,0,2,0,2,1,1,0,0,0,27,1,0,1
0,0,3,1210,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,1,0,1
0,0,3,463,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,1
0,0,27,1270,3,0,0,0,2,2,27,1,0,2,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,26,4,1,1
0,0,3,970,3,1,0,1,1,1,3,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,1
0,0,3,1286,0,0,0,0,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,15,315,2,0,0,0,4,4,15,2,1,1,4,0,0,1,2,0,0,1,0,1,0,3,0,0,0,19,1,0,1
0,0,3,78,3,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,1
16,0,12,87,3,1,1,0,7,2,12,7,1,1,2,0,0,0,5,0,0,0,3,1,0,2,0,0,0,8,1,0,0
0,0,3,67,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
1,1,11,71,6,1,0,1,2,1,11,2,0,3,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,16,1,0,0
0,0,9,166,2,3,3,0,2,5,9,1,0,1,5,0,0,0,0,1,0,2,0,0,1,1,0,0,0,33,1,0,1
0,0,11,90,0,3,3,0,6,2,11,3,0,1,2,0,0,0,2,1,0,0,1,0,0,1,0,0,0,28,4,0,1
0,0,3,80,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0
0,0,5,221,2,3,1,2,4,5,5,3,0,1,5,2,2,0,2,0,0,0,2,0,0,2,0,0,0,30,4,0,1
0,4,12,135,1,2,1,1,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,1,0,0
0,0,8,150,4,2,1,1,3,1,8,2,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,28,1,0,1
0,0,9,232,2,2,1,1,3,7,9,1,1,1,7,1,1,1,1,0,1,4,2,1,1,1,0,0,0,37,4,0,1
0,0,8,202,2,3,0,3,2,3,8,2,0,3,3,3,6,0,0,0,0,0,0,0,0,1,0,0,0,11,1,0,0
0,0,4,210,2,2,1,1,3,3,4,2,0,1,3,1,1,0,1,0,0,0,1,0,0,1,0,0,0,8,1,0,0
0,0,15,105,1,2,1,1,1,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,44,1,0,1
0,0,9,175,2,0,0,0,2,5,9,1,0,1,5,0,0,0,0,1,0,2,0,0,1,1,0,0,0,16,1,0,0
0,0,3,137,2,1,0,1,2,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0
0,0,10,107,8,1,0,1,10,2,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,0,0,0
0,0,9,191,3,4,1,3,5,7,9,2,2,2,7,3,4,0,1,0,1,0,0,2,0,1,0,0,0,37,1,0,1
3,1,6,64,3,1,1,0,2,5,8,1,1,1,5,0,0,0,0,0,0,0,0,2,0,1,0,0,0,6,9,0,0
2,0,1,79,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,1
0,0,3,60,1,2,0,2,1,2,3,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,1
0,0,14,233,2,1,0,1,3,7,14,0,1,1,7,0,0,0,0,1,1,2,0,1,1,2,0,0,0,13,33,0,1
0,0,10,84,3,0,0,0,2,8,10,0,2,1,8,0,0,0,0,0,0,1,1,3,2,1,0,0,0,30,1,0,1
0,0,3,72,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0
0,0,10,127,5,2,1,1,2,8,10,0,1,4,8,0,0,0,0,0,0,1,0,1,0,1,0,0,0,15,2,0,1
0,0,17,100,5,2,0,2,5,7,17,1,2,2,7,2,1,0,2,0,0,2,0,2,2,2,0,0,0,16,1,0,1
0,0,7,183,4,2,1,1,3,6,7,1,1,2,6,1,1,0,2,0,0,0,1,1,0,1,0,0,0,22,1,0,0
0,0,14,147,3,3,3,0,7,8,14,1,1,2,8,0,0,0,4,0,1,1,0,2,0,1,0,0,0,28,2,0,1
1,1,4,201,2,1,1,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,1,0,0
0,0,2,215,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1
0,0,7,173,3,1,0,1,2,5,7,0,1,1,5,1,1,0,1,0,0,0,0,1,0,1,0,0,0,11,1,0,1
0,0,2,209,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1
0,0,2,227,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1
0,0,2,221,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1
0,0,4,201,2,1,1,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,1,0,0
0,0,14,233,2,1,0,1,3,7,14,0,1,1,7,0,0,0,0,1,1,2,0,1,1,2,0,0,0,13,33,0,1
0,0,2,215,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1
0,0,2,221,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1
0,0,2,209,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1
0,0,2,227,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1
0,0,17,100,5,2,0,2,5,7,17,1,2,2,7,2,1,0,2,0,0,2,0,2,2,2,0,0,0,16,1,0,1
0,0,10,127,5,2,1,1,2,8,10,0,1,4,8,0,0,0,0,0,0,1,0,1,0,1,0,0,0,15,2,0,1
0,0,7,183,4,2,1,1,3,6,7,1,1,2,6,1,1,0,2,0,0,0,1,1,0,1,0,0,0,22,1,0,0
0,0,3,72,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0
0,0,10,84,3,0,0,0,2,8,10,0,2,1,8,0,0,0,0,0,0,1,1,3,2,1,0,0,0,30,1,0,1
0,0,14,147,3,3,3,0,7,8,14,1,1,2,8,0,0,0,4,0,1,1,0,2,0,1,0,0,0,28,2,0,1
0,0,7,173,3,1,0,1,2,5,7,0,1,1,5,1,1,0,1,0,0,0,0,1,0,1,0,0,0,11,1,0,1
0,0,4,201,2,1,1,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,1,0,0
0,0,2,227,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1
0,0,2,209,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1
0,0,2,221,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1
0,0,10,84,3,0,0,0,2,8,10,0,2,1,8,0,0,0,0,0,0,1,1,3,2,1,0,0,0,30,1,0,1
0,0,14,147,3,3,3,0,7,8,14,1,1,2,8,0,0,0,4,0,1,1,0,2,0,1,0,0,0,28,2,0,1
0,0,7,183,4,2,1,1,3,6,7,1,1,2,6,1,1,0,2,0,0,0,1,1,0,1,0,0,0,22,1,0,0
