LA,LD,LT,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
0,0,28,674,5,2,0,2,6,8,28,4,1,1,8,0,0,0,3,2,0,3,2,4,1,2,0,0,0,31,4,0,0
0,0,4,104,1,1,0,1,1,2,4,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0
11,0,3,109,2,1,0,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
0,0,22,502,3,1,1,0,6,8,22,1,5,1,8,0,0,0,2,1,2,0,3,8,4,2,0,0,0,23,2,0,0
27,0,19,402,2,3,2,1,7,8,22,1,3,0,8,1,4,0,3,0,0,1,6,5,1,3,0,0,0,21,2,0,1
0,0,8,490,5,1,0,1,2,5,8,0,2,4,5,1,1,0,1,0,0,2,0,2,0,1,0,0,0,11,1,0,0
5,0,0,154,1,0,0,0,1,1,5,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0
14,0,12,572,2,1,1,0,1,8,12,1,2,0,8,0,0,0,0,0,0,1,0,2,0,0,0,0,0,8,10,0,0
35,0,0,238,1,3,2,1,1,2,4,0,0,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
3,0,0,595,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
11,0,7,648,2,1,1,0,1,2,7,0,2,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,17,2,0,0
3,0,0,603,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
3,0,0,226,1,1,0,1,1,2,3,0,0,0,2,1,5,0,0,0,1,0,2,0,3,0,0,0,0,10,1,0,0
9,0,7,326,1,1,1,0,2,3,7,2,1,1,3,0,0,0,1,0,0,0,1,1,0,1,0,0,0,7,2,0,0
5,0,0,613,0,1,1,0,2,1,5,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8,2,0,0
3,0,0,599,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
0,0,12,468,3,0,0,0,2,2,12,0,2,4,2,0,0,0,1,0,0,1,0,2,0,1,1,0,0,15,1,0,0
35,0,4,231,1,1,0,1,1,2,4,0,0,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
3,0,0,187,0,0,0,0,3,0,3,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,3,1,0,0
50,0,40,98,11,5,0,5,4,15,40,0,1,2,15,2,1,0,1,0,2,16,0,6,0,2,1,0,0,33,1,0,0
3,0,0,206,1,1,0,1,1,1,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1
12,0,9,161,1,0,0,0,3,2,9,2,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9,1,0,0
5,0,0,607,1,1,1,0,2,1,5,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6,2,0,0
7,0,6,378,0,2,2,0,2,1,6,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,1,0,0
3,0,0,644,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0
11,0,8,191,1,1,0,1,1,2,8,0,0,0,2,1,1,0,0,0,0,0,2,4,0,0,0,0,0,9,1,0,0
3,0,2,544,0,0,0,0,2,1,5,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,1,0,0
4,0,0,373,0,0,0,0,1,1,4,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,1,0,0
3,0,0,218,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
5,0,0,625,0,1,1,0,2,1,5,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8,2,0,0
11,0,8,336,2,1,0,1,2,3,8,2,1,0,3,1,1,0,1,0,0,0,1,1,0,1,0,0,0,7,1,0,0
19,0,14,306,1,2,2,0,3,3,14,3,3,1,3,0,0,0,1,0,0,0,3,3,1,1,0,0,0,10,2,0,0
3,0,0,149,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0
0,0,3,452,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0
0,0,8,500,5,1,0,1,2,5,8,0,2,4,5,1,1,0,1,0,0,2,0,2,0,1,0,0,0,11,1,0,0
0,0,14,718,2,4,0,4,3,6,14,1,0,1,6,0,0,0,1,0,0,0,0,0,0,2,0,0,0,19,4,0,0
0,0,3,109,2,1,0,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
0,0,40,98,11,5,0,5,4,15,40,0,1,2,15,2,1,0,1,0,2,16,0,6,0,2,1,0,0,33,1,0,0
0,0,5,154,1,0,0,0,1,1,5,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0
0,0,3,232,1,1,0,1,1,2,3,0,0,0,2,1,5,0,0,0,0,0,1,0,2,0,0,0,0,10,1,0,0
0,0,27,280,1,5,2,3,6,8,27,2,2,1,8,3,4,0,1,0,0,1,7,4,1,3,0,0,0,8,2,0,0
0,0,6,388,0,2,2,0,2,1,6,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,1,0,0
0,0,3,578,2,1,1,0,1,2,3,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0
0,0,5,635,0,1,1,0,2,1,5,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8,2,0,0
0,0,4,396,1,4,2,2,1,3,4,1,1,0,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,0
0,0,5,629,0,1,1,0,2,1,5,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8,2,0,0
0,0,3,601,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,1
0,0,5,623,0,1,1,0,2,1,5,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8,2,0,0
0,0,3,224,1,5,4,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0
0,0,8,175,1,1,1,0,4,2,8,2,0,1,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,7,1,0,0
0,0,22,512,3,1,1,0,6,8,22,1,5,1,8,0,0,0,2,1,2,0,3,8,4,2,0,0,0,23,2,0,0
0,0,10,641,1,3,2,1,4,3,10,0,1,0,3,1,2,1,2,0,0,0,1,1,0,3,0,0,0,7,2,0,0
0,0,12,582,2,1,1,0,1,8,12,1,2,0,8,0,0,0,0,0,0,1,0,2,0,0,0,0,0,8,10,0,0
0,0,7,336,1,1,1,0,2,3,7,2,1,1,3,0,0,0,1,0,0,0,1,1,0,1,0,0,0,7,2,0,0
0,0,3,236,1,1,0,1,1,2,3,0,0,0,2,1,5,0,0,0,1,0,2,0,3,0,0,0,0,10,1,0,0
0,0,14,316,1,2,2,0,3,3,14,3,3,1,3,0,0,0,1,0,0,0,3,3,1,1,0,0,0,10,2,0,0
0,0,3,569,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,3,573,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,4,564,0,1,1,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,1,0,0
0,0,3,486,2,1,0,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0
0,0,7,458,2,0,0,0,2,3,7,0,1,4,3,0,0,0,1,0,0,1,0,1,0,1,0,0,0,6,1,0,0
0,0,16,253,2,5,1,4,3,9,16,0,2,1,9,3,2,0,0,0,0,1,1,6,0,1,0,0,0,10,1,0,0
0,0,6,546,0,1,1,0,2,1,6,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,1,0,0
0,0,3,403,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0
0,0,3,605,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,3,220,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0
0,0,4,104,1,1,0,1,1,2,4,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0
0,0,4,679,1,2,0,2,2,2,4,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10,4,0,0
0,0,28,684,5,2,0,2,6,8,28,4,1,1,8,0,0,0,3,2,0,3,2,4,1,2,0,0,0,31,4,0,0
0,0,12,478,3,0,0,0,2,2,12,0,2,4,2,0,0,0,1,0,0,1,0,2,0,1,1,0,0,15,1,0,0
0,0,5,617,1,1,1,0,2,1,5,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6,2,0,0
0,0,4,248,1,3,2,1,1,2,4,0,0,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
0,0,4,383,0,0,0,0,1,1,4,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,1,0,0
9,0,0,203,0,0,0,0,1,2,9,0,0,0,2,0,0,0,0,0,0,1,2,5,0,0,0,0,0,2,1,0,0
0,0,3,216,1,1,0,1,1,1,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1
0,0,8,346,2,1,0,1,2,3,8,2,1,0,3,1,1,0,1,0,0,0,1,1,0,1,0,0,0,7,1,0,0
0,0,5,554,0,0,0,0,2,1,5,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,1,0,0
0,0,3,187,0,0,0,0,3,0,3,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,3,1,0,0
0,0,3,149,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0
0,0,3,654,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0
0,0,7,658,2,1,1,0,1,2,7,0,2,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,17,2,0,0
0,0,9,161,1,0,0,0,3,2,9,2,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9,1,0,0
0,0,3,613,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
0,0,8,191,1,1,0,1,1,2,8,0,0,0,2,1,1,0,0,0,0,0,2,4,0,0,0,0,0,9,1,0,0
0,0,4,241,1,1,0,1,1,2,4,0,0,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
0,0,22,412,2,3,2,1,7,8,22,1,3,0,8,1,4,0,3,0,0,1,6,5,1,3,0,0,0,21,2,0,1
0,0,3,609,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
0,0,16,358,3,4,2,2,6,7,16,1,2,3,7,1,0,2,2,0,0,2,2,4,1,2,0,0,0,13,2,0,0
0,0,3,228,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
0,0,11,492,1,1,1,0,2,5,11,0,1,0,5,0,0,0,0,1,0,2,0,1,0,1,0,0,0,19,2,0,0
0,0,16,580,5,1,1,0,1,9,16,1,2,0,9,0,0,0,0,0,0,3,4,2,2,0,1,0,0,21,2,0,0
0,0,10,420,1,0,0,0,2,7,10,0,1,0,7,0,0,0,1,0,0,0,0,1,2,1,0,0,0,14,4,0,0
0,0,10,258,0,0,0,0,3,3,10,0,0,2,3,0,0,0,1,0,0,1,0,2,1,1,0,0,0,7,1,0,0
0,0,6,633,3,1,1,0,1,2,6,1,1,0,2,0,0,0,0,0,0,0,5,1,0,0,0,0,0,8,2,0,0
0,0,7,445,2,2,1,1,1,5,7,0,1,1,5,1,1,0,0,0,0,2,0,2,0,0,0,0,0,5,2,0,0
0,0,8,351,1,5,2,3,2,5,8,0,0,0,5,3,1,0,0,0,0,0,0,0,0,1,0,0,0,12,2,0,0
0,0,6,218,1,1,0,1,2,2,6,0,0,1,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0
0,0,34,99,10,4,0,4,5,19,34,0,1,1,19,2,2,0,3,0,0,6,0,10,0,1,1,0,0,48,1,0,1
0,0,7,270,1,1,0,1,1,5,7,0,0,1,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,9,1,0,0
0,0,8,178,0,0,0,0,2,1,8,1,1,1,1,0,0,0,1,0,0,2,0,2,1,1,0,0,0,8,1,0,0
1,2,26,457,5,3,0,3,7,7,25,7,1,1,7,2,2,0,0,0,0,2,0,1,0,1,0,0,0,19,1,0,0
0,0,3,226,1,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
0,0,6,623,3,1,1,0,1,2,6,1,1,0,2,0,0,0,0,0,0,0,5,1,0,0,0,0,0,7,2,0,0
0,0,5,231,1,0,0,0,1,2,5,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,1,0,0
0,0,24,280,2,2,0,2,10,7,24,4,2,1,7,2,3,0,3,0,0,0,0,2,0,2,0,0,0,12,1,0,0
0,0,21,190,2,3,2,1,3,9,21,0,3,0,9,1,1,0,0,1,0,8,1,7,0,1,0,0,0,19,2,0,0
0,0,7,540,1,0,0,0,2,4,7,0,0,1,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7,4,0,0
0,0,12,237,0,3,3,0,2,3,12,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,2,0,0
0,0,4,553,0,0,0,0,1,2,4,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4,0,0
0,0,13,317,4,2,2,0,1,14,13,0,3,2,14,0,0,0,0,0,0,0,2,3,0,0,0,0,0,17,2,0,0
1,1,23,507,3,1,1,0,5,9,23,2,4,0,9,0,0,1,2,0,0,1,1,6,0,1,1,0,0,14,2,0,0
0,0,17,645,2,2,0,2,7,6,17,3,0,4,6,0,0,0,0,1,0,0,0,0,3,3,0,0,0,33,1,0,0
0,0,3,121,2,0,0,0,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
0,0,3,559,1,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0
0,0,5,251,0,0,0,0,1,2,5,0,1,1,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,7,1,0,0
0,0,3,529,1,0,0,0,1,3,3,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
0,0,3,592,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
0,0,13,564,2,1,0,1,3,9,13,0,0,1,9,0,0,0,1,0,0,1,0,0,0,1,0,0,0,12,4,0,0
0,0,20,148,2,2,2,0,3,8,20,0,3,2,8,0,0,0,2,0,0,3,6,9,2,1,0,0,0,24,2,0,0
0,0,5,439,2,0,0,0,1,2,5,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0
11,0,9,407,2,3,1,2,1,4,9,0,0,1,4,1,1,0,0,0,0,1,0,3,0,0,0,0,0,13,2,0,0
1,4,15,392,3,1,0,1,5,4,12,0,2,3,4,1,2,0,4,0,0,0,0,2,0,3,0,0,0,28,4,0,1
0,0,6,613,3,1,1,0,1,2,6,1,1,0,2,0,0,0,0,0,0,0,5,1,0,0,0,0,0,8,2,0,0
0,0,8,341,1,5,2,3,2,5,8,0,0,0,5,3,1,0,0,0,0,0,0,0,0,1,0,0,0,12,2,0,0
11,0,9,362,3,1,0,1,4,7,20,1,4,1,7,1,1,0,2,0,0,4,0,4,0,1,0,0,0,17,1,0,0
0,0,6,602,3,1,1,0,1,2,6,1,1,0,2,0,0,0,0,0,0,0,5,1,0,0,0,0,0,7,2,0,0
0,0,5,44,2,0,0,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,1,0,0
1,1,23,52,4,1,0,1,6,9,23,5,6,1,9,1,1,0,2,1,0,3,3,6,1,2,0,0,0,31,1,0,0
7,2,4,88,0,2,2,0,2,5,9,1,3,1,5,0,0,0,1,0,0,3,1,4,2,1,0,0,0,9,2,0,0
0,0,16,104,5,1,0,1,3,5,16,1,4,3,5,1,1,0,0,1,0,4,0,4,2,1,0,0,0,33,1,0,0
0,0,25,485,5,3,0,3,7,7,25,7,1,1,7,2,2,0,0,0,0,2,0,1,0,1,0,0,0,19,1,0,0
10,0,21,195,2,3,2,1,4,13,31,0,3,0,13,1,1,0,0,1,0,9,1,7,0,1,0,0,0,20,2,0,0
0,0,7,568,1,0,0,0,2,4,7,0,0,1,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7,4,0,0
0,0,7,473,2,2,1,1,1,5,7,0,1,1,5,1,1,0,0,0,0,2,0,2,0,0,0,0,0,5,2,0,0
0,0,5,246,1,0,0,0,1,2,5,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,1,0,0
0,0,20,150,2,2,2,0,3,8,20,0,3,2,8,0,0,0,2,0,0,3,6,9,2,1,0,0,0,24,2,0,0
0,0,8,366,1,5,2,3,2,5,8,0,0,0,5,3,1,0,0,0,0,0,0,0,0,1,0,0,0,12,2,0,0
1,1,13,332,4,2,2,0,1,14,13,0,3,2,14,0,0,0,0,0,0,0,2,3,0,0,0,0,0,17,2,0,0
0,0,3,241,1,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
0,0,8,356,1,5,2,3,2,5,8,0,0,0,5,3,1,0,0,0,0,0,0,0,0,1,0,0,0,12,2,0,0
0,0,10,273,0,0,0,0,3,3,10,0,0,2,3,0,0,0,1,0,0,1,0,2,1,1,0,0,0,7,1,0,0
0,0,3,620,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
0,0,3,557,1,0,0,0,1,3,3,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
0,0,3,587,1,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0
0,0,13,592,2,1,0,1,3,9,13,0,0,1,9,0,0,0,1,0,0,1,0,0,0,1,0,0,0,12,4,0,0
0,0,4,581,0,0,0,0,1,2,4,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4,0,0
0,0,3,121,2,0,0,0,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
0,0,17,673,2,2,0,2,7,6,17,3,0,4,6,0,0,0,0,1,0,0,0,0,3,3,0,0,0,33,1,0,0
0,0,23,535,3,1,1,0,5,9,23,2,4,0,9,0,0,1,2,0,0,1,1,6,0,1,1,0,0,14,2,0,0
0,0,5,266,0,0,0,0,1,2,5,0,1,1,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,7,1,0,0
0,0,24,295,2,2,0,2,10,7,24,4,2,1,7,2,3,0,3,0,0,0,0,2,0,2,0,0,0,12,1,0,0
0,0,9,435,2,3,1,2,1,4,9,0,0,1,4,1,1,0,0,0,0,1,0,3,0,0,0,0,0,13,2,0,0
0,0,7,285,1,1,0,1,1,5,7,0,0,1,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,9,1,0,0
7,0,6,408,1,0,0,0,2,4,6,0,0,1,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7,1,0,0
0,0,5,467,2,0,0,0,1,2,5,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0
3,6,36,104,12,4,0,4,4,16,33,0,1,1,16,2,2,0,3,0,0,5,0,12,0,1,1,0,0,51,1,0,1
6,3,8,180,1,0,0,0,2,3,11,1,2,1,3,0,0,0,1,0,0,2,0,2,1,1,0,0,0,11,1,0,0
0,0,6,661,3,1,1,0,1,2,6,1,1,0,2,0,0,0,0,0,0,0,5,1,0,0,0,0,0,8,2,0,0
0,0,10,448,1,0,0,0,2,7,10,0,1,0,7,0,0,0,1,0,0,0,0,1,2,1,0,0,0,14,4,0,0
0,0,16,608,5,1,1,0,1,9,16,1,2,0,9,0,0,0,0,0,0,3,4,2,2,0,1,0,0,21,2,0,0
0,0,12,420,3,1,0,1,5,4,12,0,2,3,4,1,2,0,4,0,0,0,0,2,0,3,0,0,0,28,4,0,1
0,0,11,520,1,1,1,0,2,5,11,0,1,0,5,0,0,0,0,1,0,2,0,1,0,1,0,0,0,19,2,0,0
0,0,6,630,3,1,1,0,1,2,6,1,1,0,2,0,0,0,0,0,0,0,5,1,0,0,0,0,0,7,2,0,0
0,0,6,641,3,1,1,0,1,2,6,1,1,0,2,0,0,0,0,0,0,0,5,1,0,0,0,0,0,8,2,0,0
0,0,6,233,1,1,0,1,2,2,6,0,0,1,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0
0,0,6,651,3,1,1,0,1,2,6,1,1,0,2,0,0,0,0,0,0,0,5,1,0,0,0,0,0,7,2,0,0
0,0,12,252,0,3,3,0,2,3,12,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,2,0,0
4,0,19,377,3,1,0,1,4,11,23,1,4,1,11,1,1,0,2,0,0,4,0,4,0,1,0,0,0,19,1,0,0
0,0,6,658,3,1,1,0,1,2,6,1,1,0,2,0,0,0,0,0,0,0,5,1,0,0,0,0,0,7,2,0,0
0,0,20,149,2,2,2,0,3,8,20,0,3,2,8,0,0,0,2,0,0,3,6,9,2,1,0,0,0,24,2,0,0
0,0,7,567,1,0,0,0,2,4,7,0,0,1,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7,4,0,0
0,0,5,245,1,0,0,0,1,2,5,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,1,0,0
0,0,7,472,2,2,1,1,1,5,7,0,1,1,5,1,1,0,0,0,0,2,0,2,0,0,0,0,0,5,2,0,0
0,0,6,637,3,1,1,0,1,2,6,1,1,0,2,0,0,0,0,0,0,0,5,1,0,0,0,0,0,7,2,0,0
0,0,8,365,1,5,2,3,2,5,8,0,0,0,5,3,1,0,0,0,0,0,0,0,0,1,0,0,0,12,2,0,0
0,0,21,591,2,1,0,1,5,11,21,0,2,1,11,0,0,0,2,0,0,1,0,3,0,2,0,0,0,14,4,0,0
0,0,10,272,0,0,0,0,3,3,10,0,0,2,3,0,0,0,1,0,0,1,0,2,1,1,0,0,0,7,1,0,0
0,0,23,534,3,1,1,0,5,9,23,2,4,0,9,0,0,1,2,0,0,1,1,6,0,1,1,0,0,14,2,0,0
0,0,3,627,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
0,0,3,556,1,0,0,0,1,3,3,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
0,0,3,586,1,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0
0,0,4,580,0,0,0,0,1,2,4,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4,0,0
0,0,3,240,1,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
