LA,LD,LT,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
0,3,20,670,1,5,2,3,3,10,17,0,1,0,10,3,2,0,0,0,0,1,6,1,1,1,0,0,0,17,2,0,0
1,4,42,198,2,3,0,3,13,8,39,0,1,2,8,3,3,0,6,0,1,0,3,12,0,2,0,0,0,60,1,0,1
0,0,6,310,2,1,0,1,1,4,6,0,0,2,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0
0,0,4,525,1,3,3,0,1,2,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,1
0,0,3,791,1,2,1,1,1,1,3,0,0,0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0
0,0,15,346,2,1,0,1,5,4,15,1,3,1,4,1,1,1,3,0,1,0,2,4,0,3,0,0,0,40,1,0,1
0,0,4,98,0,0,0,0,1,3,4,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,1,0,1
0,0,24,368,3,2,1,1,7,10,24,2,5,2,10,1,9,0,4,0,1,0,6,10,2,2,0,0,0,50,2,0,1
0,0,20,686,2,2,1,1,5,6,20,1,1,0,6,1,1,0,3,0,0,0,0,1,0,1,0,0,0,17,2,0,0
1,1,17,829,2,0,0,0,6,3,17,0,1,1,3,0,0,0,0,0,2,0,3,4,0,2,0,0,0,18,1,0,0
0,0,11,864,0,0,0,0,5,0,11,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9,10,0,0
0,0,16,144,1,1,1,0,5,4,16,0,4,0,4,0,0,1,0,0,1,2,4,6,0,2,0,0,0,15,2,0,0
1,1,11,659,0,2,2,0,6,4,11,0,0,3,4,0,0,0,2,0,0,0,1,0,0,1,0,0,0,17,1,0,0
0,0,10,772,0,1,1,0,2,1,10,0,1,0,1,0,0,0,0,0,0,0,2,4,1,1,0,0,0,9,2,0,0
0,0,2,877,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
0,2,42,405,3,3,0,3,15,10,40,6,1,2,10,3,10,0,5,0,1,0,3,1,0,4,0,0,0,50,1,0,1
0,0,7,489,2,5,4,1,2,4,7,0,0,1,4,1,2,0,0,0,0,0,2,0,0,1,0,0,0,16,2,0,1
3,6,6,518,0,2,2,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,1
4,0,3,105,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
33,0,30,70,1,0,0,0,6,2,30,1,0,2,2,0,0,0,1,0,1,0,0,13,0,1,0,0,0,26,1,0,1
9,0,7,57,4,0,0,0,2,0,7,1,1,5,0,0,0,0,1,0,0,0,2,2,0,1,0,0,0,9,4,0,0
7,0,4,125,0,0,0,0,2,1,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,0,0
4,0,3,120,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0
7,0,6,40,1,0,0,0,1,0,6,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,4,0,0
4,0,3,115,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
4,0,3,110,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
0,0,7,174,3,1,0,1,1,5,7,1,0,0,5,1,2,0,0,0,0,0,0,1,0,0,0,0,0,40,1,0,1
0,0,3,830,1,1,0,1,1,1,3,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
0,0,11,635,2,2,0,2,3,8,11,1,1,1,8,2,3,0,1,0,0,0,2,1,0,1,0,0,0,19,1,0,0
0,0,41,563,2,11,2,9,15,16,41,1,1,2,16,9,8,1,8,0,0,0,4,2,0,4,0,0,0,37,1,0,0
0,0,24,379,3,2,1,1,7,10,24,2,5,2,10,1,9,0,4,0,1,0,6,10,2,2,0,0,0,50,2,0,1
0,0,10,512,1,7,7,0,5,4,10,0,2,1,4,0,0,0,5,0,0,0,2,3,0,2,0,0,0,30,2,0,1
0,0,5,777,1,3,2,1,1,4,5,0,0,0,4,1,3,0,0,0,0,0,1,0,0,0,0,0,0,11,2,0,0
8,5,35,205,2,3,0,3,13,8,38,0,1,2,8,3,3,0,6,0,1,0,3,11,0,2,0,0,0,59,1,0,1
0,0,2,889,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
10,4,2,188,2,0,0,0,2,1,8,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,22,1,0,1
0,0,4,797,1,2,1,1,1,3,4,1,1,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0
0,0,17,841,2,0,0,0,6,3,17,0,1,1,3,0,0,0,0,0,2,0,3,4,0,2,0,0,0,18,1,0,0
0,0,12,653,1,8,7,1,3,4,12,0,1,0,4,1,1,0,0,0,0,0,1,1,0,2,0,0,0,28,2,0,1
0,0,11,876,0,0,0,0,5,0,11,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9,10,0,0
0,0,40,416,3,3,0,3,15,10,40,6,1,2,10,3,10,0,5,0,1,0,3,1,0,4,0,0,0,50,1,0,1
0,0,5,824,1,1,0,1,2,1,5,0,0,0,1,1,5,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0
0,0,13,108,5,1,0,1,3,2,13,1,1,0,2,1,2,0,2,0,0,2,3,7,0,2,0,0,0,39,1,0,1
0,0,6,320,2,1,0,1,1,4,6,0,0,2,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0
0,0,16,756,2,4,1,3,5,13,16,0,0,2,13,3,2,0,0,0,0,0,2,1,0,2,0,0,0,21,2,0,0
2,1,14,356,2,1,0,1,5,4,15,1,3,1,4,1,1,1,3,0,1,0,2,4,0,3,0,0,0,40,1,0,1
1,1,9,131,3,5,4,1,2,5,9,0,1,0,5,1,1,0,0,0,1,4,0,5,0,1,0,0,0,23,2,0,0
0,0,20,697,2,2,1,1,5,6,20,1,1,0,6,1,1,0,3,0,0,0,0,1,0,1,0,0,0,17,2,0,0
0,0,3,834,1,1,0,1,1,1,3,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
0,0,8,483,1,0,0,0,3,2,8,1,0,2,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,41,1,0,1
0,0,17,681,1,5,2,3,3,10,17,0,1,0,10,3,2,0,0,0,0,1,6,1,1,1,0,0,0,17,2,0,0
0,0,16,145,1,1,1,0,5,4,16,0,4,0,4,0,0,1,0,0,1,2,4,6,0,2,0,0,0,15,2,0,0
0,0,10,783,0,1,1,0,2,1,10,0,1,0,1,0,0,0,0,0,0,0,2,4,1,1,0,0,0,9,2,0,0
0,0,10,863,0,0,0,0,3,0,10,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,10,0,0
0,0,4,99,0,0,0,0,1,3,4,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,1,0,1
0,0,11,298,2,1,0,1,3,7,11,0,0,0,7,1,2,0,1,0,1,0,1,1,0,1,0,0,0,37,1,0,1
0,0,3,802,1,2,1,1,1,1,3,0,0,0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0
0,0,7,500,2,5,4,1,2,4,7,0,0,1,4,1,2,0,0,0,0,0,2,0,0,1,0,0,0,16,2,0,1
0,0,15,546,1,2,1,1,4,4,15,0,0,1,4,1,1,0,0,0,0,0,1,0,2,2,0,0,0,18,2,0,1
0,0,6,625,1,1,1,0,3,0,6,2,1,1,0,0,0,1,1,0,0,0,1,1,0,2,0,0,0,8,2,0,0
0,0,3,793,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0
0,0,11,333,2,1,0,1,5,6,11,0,1,6,6,1,2,0,3,0,1,0,2,1,0,2,0,0,0,24,1,0,1
0,0,12,738,2,0,0,0,7,9,12,0,1,2,9,0,0,0,1,0,4,0,2,3,0,2,0,0,0,20,2,0,0
0,0,4,536,1,3,3,0,1,2,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,1
0,0,16,718,2,3,0,3,5,12,16,0,0,2,12,3,2,0,0,0,0,0,2,1,0,2,0,0,0,25,2,0,0
2,1,12,807,2,3,1,2,7,7,13,0,1,1,7,2,3,0,2,0,0,0,2,1,0,2,0,0,0,24,1,0,0
1,1,11,670,0,2,2,0,5,4,11,0,0,3,4,0,0,0,2,0,0,0,1,0,0,1,0,0,0,15,1,0,0
0,0,2,838,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
0,0,3,529,0,2,2,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,1
0,0,7,177,3,1,0,1,1,5,7,1,0,0,5,1,2,0,0,0,0,0,0,1,0,0,0,0,0,40,1,0,1
0,0,3,806,1,2,1,1,1,1,3,0,0,0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0
0,0,5,828,1,1,0,1,2,1,5,0,0,0,1,1,5,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0
0,0,15,367,2,1,0,1,5,4,15,1,3,1,4,1,1,1,3,0,1,0,2,4,0,3,0,0,0,40,1,0,1
0,0,11,674,0,2,2,0,5,4,11,0,0,3,4,0,0,0,2,0,0,0,1,0,0,1,0,0,0,15,1,0,0
0,0,3,838,1,1,0,1,1,1,3,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
0,0,16,148,1,1,1,0,5,4,16,0,4,0,4,0,0,1,0,0,1,2,4,6,0,2,0,0,0,15,2,0,0
0,0,4,101,0,0,0,0,1,3,4,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,1,0,1
0,0,12,742,2,0,0,0,7,9,12,0,1,2,9,0,0,0,1,0,4,0,2,3,0,2,0,0,0,20,2,0,0
0,0,10,787,0,1,1,0,2,1,10,0,1,0,1,0,0,0,0,0,0,0,2,4,1,1,0,0,0,9,2,0,0
0,0,11,309,2,1,0,1,3,7,11,0,0,0,7,1,2,0,1,0,1,0,1,1,0,1,0,0,0,37,1,0,1
0,0,2,842,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
2,1,14,110,5,1,0,1,3,2,15,1,1,0,2,1,2,0,2,0,0,4,3,9,0,2,0,0,0,42,1,0,1
0,0,17,845,2,0,0,0,6,3,17,0,1,1,3,0,0,0,0,0,2,0,3,4,0,2,0,0,0,18,1,0,0
0,0,5,781,1,3,2,1,1,4,5,0,0,0,4,1,3,0,0,0,0,0,1,0,0,0,0,0,0,11,2,0,0
0,0,12,657,1,8,7,1,3,4,12,0,1,0,4,1,1,0,0,0,0,0,1,1,0,2,0,0,0,28,2,0,1
11,3,32,208,2,3,0,3,15,8,40,0,1,2,8,3,3,0,8,0,1,0,2,11,0,2,0,0,0,60,1,0,1
0,0,16,760,2,4,1,3,5,13,16,0,0,2,13,3,2,0,0,0,0,0,2,1,0,2,0,0,0,21,2,0,0
0,0,15,553,1,2,1,1,4,4,15,0,0,1,4,1,1,0,0,0,0,0,1,0,2,2,0,0,0,18,2,0,1
30,14,37,570,2,9,0,9,19,19,53,1,2,2,19,9,8,1,12,0,0,1,6,5,0,5,0,0,0,41,1,0,0
0,0,3,797,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0
0,0,3,536,0,2,2,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,1
0,0,6,629,1,1,1,0,3,0,6,2,1,1,0,0,0,1,1,0,0,0,1,1,0,2,0,0,0,8,2,0,0
0,0,10,519,1,7,7,0,5,4,10,0,2,1,4,0,0,0,5,0,0,0,2,3,0,2,0,0,0,30,2,0,1
0,0,2,893,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
0,0,11,639,2,2,0,2,3,8,11,1,1,1,8,2,3,0,1,0,0,0,2,1,0,1,0,0,0,19,1,0,0
0,0,4,801,1,2,1,1,1,3,4,1,1,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0
0,0,13,811,2,3,1,2,7,7,13,0,1,1,7,2,3,0,2,0,0,0,2,1,0,2,0,0,0,24,1,0,0
0,0,11,880,0,0,0,0,5,0,11,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9,10,0,0
0,0,20,701,2,2,1,1,5,6,20,1,1,0,6,1,1,0,3,0,0,0,0,1,0,1,0,0,0,17,2,0,0
0,0,8,191,2,0,0,0,2,1,8,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,22,1,0,1
0,0,7,507,2,5,4,1,2,4,7,0,0,1,4,1,2,0,0,0,0,0,2,0,0,1,0,0,0,16,2,0,1
0,0,16,722,2,3,0,3,5,12,16,0,0,2,12,3,2,0,0,0,0,0,2,1,0,2,0,0,0,25,2,0,0
0,0,4,543,1,2,2,0,1,2,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0,1
0,0,17,685,1,5,2,3,3,10,17,0,1,0,10,3,2,0,0,0,0,1,6,1,1,1,0,0,0,17,2,0,0
0,0,6,331,2,1,0,1,1,4,6,0,0,2,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0
0,0,3,834,1,1,0,1,1,1,3,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
0,0,9,134,3,5,4,1,2,5,9,0,1,0,5,1,1,0,0,0,1,4,0,5,0,1,0,0,0,23,2,0,0
0,0,10,867,0,0,0,0,3,0,10,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,10,0,0
0,0,11,344,2,1,0,1,5,6,11,0,1,6,6,1,2,0,3,0,1,0,2,1,0,2,0,0,0,24,1,0,1
0,0,3,685,1,1,0,1,1,1,3,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
0,0,5,628,1,3,2,1,1,4,5,0,0,0,4,1,3,0,0,0,0,0,1,0,0,0,0,0,0,11,2,0,0
0,0,17,570,1,5,2,3,3,10,17,0,1,0,10,3,2,0,0,0,0,1,6,1,1,1,0,0,0,17,2,0,0
