LA,LD,LT,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
0,0,12,60,0,0,0,0,1,1,12,0,0,0,1,0,0,0,0,0,0,18,0,1,0,0,0,0,0,7,8,0,0
3,0,0,84,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0
10,0,8,88,2,1,1,0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,4,0,0
3,0,0,68,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0
3,0,0,80,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
0,0,3,90,2,0,0,0,1,0,3,1,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,7,1,0,0
12,0,10,106,6,3,0,3,1,7,10,1,4,1,7,3,3,0,0,0,0,2,0,4,0,0,0,0,0,22,4,0,0
18,0,16,145,8,3,2,1,5,13,16,0,4,6,13,1,0,1,0,0,0,4,0,5,1,2,0,0,0,20,2,0,0
3,0,0,76,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0
21,0,16,123,6,5,1,4,5,13,16,1,4,0,13,4,2,0,4,0,2,4,3,6,0,2,0,0,0,21,2,0,0
3,0,0,56,1,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
3,0,0,119,2,5,3,2,1,4,3,1,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0
3,0,0,64,1,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
3,0,0,60,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0
6,0,0,99,2,1,0,1,1,3,6,1,1,0,3,1,2,0,0,0,0,4,0,1,0,0,0,0,0,11,4,0,0
4,0,0,51,2,1,0,1,1,2,4,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0
3,0,0,72,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
3,0,0,22,1,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0
5,0,0,68,2,1,1,0,1,5,5,1,2,1,5,0,0,0,0,0,0,1,0,2,0,0,0,0,0,25,2,0,1
33,0,18,32,6,2,0,2,5,10,18,0,4,5,10,2,1,1,1,1,0,2,1,4,1,3,0,0,0,26,33,0,0
17,0,9,80,2,1,1,0,2,3,9,1,6,0,3,0,0,0,0,0,1,5,0,6,2,0,0,0,0,21,2,0,1
0,5,8,50,1,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0
0,65,89,60,8,1,0,1,5,9,24,0,2,5,9,1,1,0,0,1,0,0,0,2,0,1,0,0,0,28,33,0,0
0,56,101,84,5,3,2,1,8,19,45,0,9,2,19,1,0,3,1,0,1,19,10,16,12,2,0,0,0,31,2,0,0
0,0,23,107,6,1,0,1,4,6,23,1,4,3,6,1,1,0,2,0,0,1,0,5,0,2,0,0,0,21,1,0,0
0,0,3,74,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0
0,0,3,69,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
0,0,2,147,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
0,0,3,97,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0
0,0,3,137,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
0,0,3,142,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,3,132,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0
0,0,11,157,1,1,1,0,4,2,11,0,0,1,2,0,0,0,0,0,0,6,0,0,0,1,0,0,0,6,2,0,0
10,4,12,79,2,0,0,0,3,8,18,2,3,1,8,0,0,0,1,0,0,2,1,4,1,2,0,0,0,16,1,0,0
0,0,9,54,3,0,0,0,1,2,9,0,0,3,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,16,1,0,0
0,0,3,102,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0
0,0,3,64,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
0,0,2,152,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
4,0,3,23,2,0,0,0,1,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
4,0,3,29,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
5,0,3,36,2,0,0,0,1,0,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
4,0,3,42,2,0,0,0,1,0,3,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0
4,0,3,11,1,0,0,0,1,0,3,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0
4,0,3,17,1,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
0,0,16,81,2,0,0,0,4,10,16,1,2,3,10,0,0,0,0,0,1,5,2,4,3,1,0,0,0,19,1,0,0
0,0,4,130,1,1,0,1,1,1,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,0
0,0,10,102,1,0,0,0,3,2,10,2,0,1,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,7,1,0,0
0,0,31,137,4,0,0,0,6,13,31,1,4,5,13,0,0,0,0,0,0,4,3,5,4,2,0,0,0,25,1,0,0
0,0,3,177,2,0,0,0,1,2,3,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
0,0,7,70,1,0,0,0,1,1,7,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,3,8,0,0
0,0,3,183,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
0,0,2,204,1,0,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0
0,0,3,189,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,12,0,0,1,0,0,0,0,20,1,0,0
0,0,13,114,4,0,0,0,3,7,13,1,3,2,7,0,0,0,1,0,0,2,1,3,2,1,0,0,0,25,1,0,0
0,0,12,44,0,0,0,0,1,1,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,8,0,0
3,3,3,227,0,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,0
3,3,3,221,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0
3,3,3,205,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,0
3,3,3,213,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0
4,4,3,155,3,0,0,0,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0
14,14,11,140,6,1,0,1,1,3,11,1,2,4,3,1,1,0,0,0,0,0,0,2,0,0,0,0,0,15,1,0,0
18,18,16,67,7,3,0,3,2,5,16,2,2,3,5,2,1,0,0,1,0,0,0,2,0,1,0,0,0,18,1,0,1
5,5,5,167,1,4,3,1,2,1,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,2,0,0
3,3,2,179,0,1,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0
25,25,21,38,6,4,0,4,2,11,21,2,2,5,11,3,1,0,0,1,0,2,0,2,1,1,0,0,0,29,1,0,1
31,31,28,94,8,3,0,3,3,12,28,3,5,4,12,2,1,0,1,1,0,2,0,5,0,1,0,0,0,29,1,0,0
4,4,4,27,1,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0
3,3,2,183,0,0,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0
6,6,5,131,3,0,0,0,1,1,5,1,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,0
4,4,3,87,2,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0
5,5,5,173,1,2,1,1,2,1,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,2,0,0
3,3,3,125,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0
0,0,3,197,1,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
7,7,7,159,1,3,3,0,1,1,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0
3,3,5,191,1,0,0,0,1,2,5,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0
43,35,27,83,5,0,0,0,3,24,35,1,8,2,24,0,0,0,0,1,0,2,2,8,2,2,0,0,0,37,1,0,0
0,0,7,72,1,0,0,0,2,5,7,0,0,1,5,0,0,0,1,0,0,1,0,0,0,1,0,0,0,12,1,0,0
11,13,15,51,2,0,0,0,2,13,13,0,3,1,13,0,0,0,0,0,0,0,2,3,3,1,0,0,0,32,4,0,0
50,47,43,133,2,0,0,0,9,14,46,1,6,1,14,0,0,0,3,1,0,5,4,13,1,2,0,0,0,33,1,0,0
15,15,17,66,3,0,0,0,1,4,17,1,1,1,4,0,0,0,0,0,0,1,0,1,0,0,1,0,0,17,4,0,0
3,4,5,128,1,0,0,0,1,4,4,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,1,0,0
0,0,14,152,0,2,1,1,1,1,14,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8,9,0,0
0,0,46,48,3,3,1,2,10,7,46,9,3,5,7,2,2,0,0,2,0,12,2,6,5,1,0,0,0,40,9,0,0
0,0,41,108,11,2,1,1,10,16,41,7,7,5,16,1,1,0,3,1,3,15,5,14,4,1,0,0,0,41,9,0,0
0,0,11,168,2,3,2,1,3,1,11,1,0,4,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,13,9,0,0
0,0,3,184,1,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
0,0,7,155,0,1,0,1,1,1,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
0,0,3,173,1,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0
0,0,9,181,3,2,0,2,1,1,9,1,1,5,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,16,9,0,0
0,0,16,129,6,6,2,4,5,13,16,1,4,0,13,4,2,0,4,0,2,4,3,6,0,2,0,0,0,21,2,0,0
3,0,4,116,4,4,0,4,1,6,7,1,2,1,6,4,5,0,0,0,0,1,0,2,0,0,0,0,0,13,4,0,0
0,0,3,77,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0
0,0,4,52,2,1,0,1,1,2,4,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0
5,4,15,151,7,4,2,2,5,13,16,0,4,5,13,2,4,1,0,0,0,4,0,5,1,2,0,0,0,22,2,0,0
1,1,3,125,2,5,3,2,1,4,3,1,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0
0,0,3,81,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
0,0,3,69,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0
0,0,3,61,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0
0,0,8,89,2,1,1,0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,4,0,0
0,0,3,85,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0
0,0,3,65,1,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,3,73,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
1,0,5,100,2,1,0,1,1,3,6,1,1,0,3,1,2,0,0,0,0,4,0,1,0,0,0,0,0,10,4,0,0
8,0,7,107,5,3,2,1,1,3,7,1,3,1,3,1,3,0,0,0,0,1,0,3,0,0,0,0,0,18,4,0,0
0,0,3,91,2,0,0,0,1,0,3,1,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,7,1,0,0
0,0,3,57,1,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
0,0,6,318,1,0,0,0,1,3,6,0,0,1,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,4,0,0
0,0,16,289,2,2,2,0,4,10,16,0,1,0,10,0,0,1,0,0,0,2,0,3,2,3,0,0,0,20,2,0,0
0,0,8,111,2,1,0,1,2,1,8,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,11,4,0,0
0,1,4,313,1,0,0,0,1,1,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0
0,0,9,100,3,0,0,0,2,2,9,1,1,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11,1,0,0
0,0,43,161,3,0,0,0,8,22,43,2,3,0,22,0,0,1,2,0,0,4,2,9,3,4,0,0,0,27,1,0,0
0,0,5,121,2,0,0,0,1,2,5,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0
0,0,65,217,10,0,0,0,10,35,65,0,11,4,35,0,0,0,0,1,2,6,5,18,3,4,0,0,0,53,4,0,0
0,0,27,133,5,1,1,0,2,7,27,1,5,0,7,0,0,1,0,0,0,0,1,6,0,1,2,0,0,26,2,0,0
0,0,3,152,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
0,0,30,64,6,1,0,1,4,12,30,0,3,1,12,1,1,0,2,0,0,6,3,11,0,1,0,0,0,53,1,0,0
0,0,4,128,0,0,0,0,1,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0
0,0,5,145,2,1,0,1,1,3,5,0,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,0
88,0,71,52,17,0,0,0,14,32,71,2,19,3,32,0,0,0,3,3,0,13,8,22,2,1,0,0,0,88,1,0,0
3,0,0,47,2,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0
9,55,79,52,9,0,0,0,4,20,33,3,12,3,20,0,0,0,0,1,0,8,4,14,1,1,0,0,0,57,1,0,0
0,0,3,47,2,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0
2,2,33,52,9,0,0,0,4,21,33,3,12,3,21,0,0,0,0,1,0,7,4,14,1,1,0,0,0,57,1,0,0
0,0,3,47,2,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0
5,0,4,28,4,0,0,0,1,1,4,1,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0
4,0,3,21,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0
5,0,4,14,1,0,0,0,1,2,4,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,1,0,0
5,0,3,33,0,0,0,0,1,3,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0
1,1,33,32,9,0,0,0,4,21,33,3,12,3,21,0,0,0,0,1,0,7,4,14,1,1,0,0,0,57,1,0,0
0,0,3,27,2,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0
5,0,4,63,1,0,0,0,1,2,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0
2,0,3,41,5,1,0,1,2,4,5,1,1,3,4,1,2,0,1,0,0,0,0,1,0,1,0,0,0,14,1,0,0
0,1,4,28,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0
6,0,3,53,1,1,0,1,1,2,3,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
8,0,3,17,2,1,0,1,1,2,3,0,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
0,0,3,34,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0
8,0,5,21,3,3,2,1,1,2,5,0,2,2,2,1,1,0,0,0,0,2,0,2,0,0,0,0,0,7,2,0,0
6,0,4,48,2,2,2,0,2,2,4,0,1,2,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,9,2,0,0
5,0,2,83,2,1,0,1,2,4,7,0,0,1,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,28,4,0,0
6,0,5,191,2,1,1,0,2,2,5,1,2,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,19,2,0,1
15,0,12,147,2,0,0,0,3,4,12,0,1,2,4,0,0,0,0,0,0,2,0,1,0,1,0,0,0,10,1,0,0
18,0,12,107,2,0,0,0,2,6,17,1,2,1,6,0,0,0,0,0,0,0,0,3,0,1,0,0,0,8,4,0,0
4,4,9,49,3,0,0,0,1,8,9,0,1,1,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,19,4,0,0
12,12,13,83,0,0,0,0,3,4,13,1,2,1,4,0,0,1,1,0,0,1,5,5,2,2,0,0,0,5,9,0,0
0,0,12,129,0,0,0,0,1,1,12,0,0,0,1,0,0,0,0,0,0,18,0,1,0,0,0,0,0,7,8,0,0
10,10,10,61,0,0,0,0,3,0,10,1,2,1,0,0,0,1,0,0,2,0,5,4,3,1,0,0,0,7,9,0,0
6,6,6,109,0,0,0,0,2,4,6,2,0,1,4,0,0,0,0,0,0,2,1,0,1,1,0,0,0,7,9,0,0
17,21,19,193,4,5,2,3,3,10,15,1,3,0,10,3,2,0,2,0,0,1,1,5,0,2,0,0,0,17,2,0,0
8,8,7,171,5,3,2,1,1,3,7,1,3,1,3,1,3,0,0,0,0,1,0,3,0,0,0,0,0,18,4,0,0
4,4,4,116,2,1,0,1,1,2,4,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0
0,0,3,155,2,0,0,0,1,0,3,1,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,7,1,0,0
3,3,3,121,1,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
6,6,6,164,2,1,0,1,1,3,6,1,1,0,3,1,2,0,0,0,0,4,0,1,0,0,0,0,0,10,4,0,0
3,3,3,137,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
3,3,3,129,1,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
3,3,3,145,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
3,3,3,189,2,5,3,2,1,4,3,1,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0
3,3,3,141,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0
8,8,7,180,4,4,0,4,1,6,7,1,2,1,6,4,5,0,0,0,0,1,0,2,0,0,0,0,0,13,4,0,0
3,3,3,125,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0
10,10,8,153,2,0,0,0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,4,0,0
3,3,3,149,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0
19,19,16,211,7,4,2,2,5,13,16,0,4,5,13,2,4,1,0,0,0,4,0,5,1,2,0,0,0,22,2,0,0
3,3,3,133,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0
0,0,27,327,5,1,1,0,2,7,27,1,5,0,7,0,0,1,0,0,0,0,1,6,0,1,2,0,0,26,2,0,0
0,0,11,167,4,0,0,0,2,10,11,0,1,1,10,0,0,0,1,0,0,0,0,1,0,1,0,0,0,20,1,0,0
0,0,5,315,2,0,0,0,1,2,5,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0
0,0,10,649,0,1,1,0,3,5,10,0,0,0,5,0,0,0,0,0,0,2,0,2,2,2,0,0,0,10,2,0,0
0,0,8,295,2,1,0,1,2,1,8,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,11,4,0,0
0,0,3,365,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
0,0,9,273,3,0,0,0,2,2,9,1,1,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11,1,0,0
0,0,5,351,2,1,0,1,1,3,5,0,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,0
0,0,4,83,2,1,0,1,1,2,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0
0,0,3,117,2,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0
8,13,17,127,2,0,0,0,3,6,12,2,1,3,6,0,0,0,0,0,0,1,0,4,0,1,0,0,0,34,1,0,0
4,0,0,75,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
8,0,0,97,3,1,0,1,1,4,8,0,1,0,4,0,0,0,0,0,0,1,0,4,0,0,0,0,0,25,1,0,0
