LA,LD,LT,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
0,0,20,625,4,2,1,1,6,7,20,0,2,2,7,0,0,0,5,0,0,0,1,4,0,3,0,0,0,14,4,0,0
0,0,3,135,0,1,1,0,1,3,3,0,0,1,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,1,0,0
0,0,3,145,4,0,0,0,1,1,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0
0,0,4,685,1,1,1,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,4,0,0
0,0,7,553,3,0,0,0,2,3,7,0,1,1,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,12,1,0,0
0,0,3,617,0,2,2,0,1,2,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
0,0,3,895,2,0,0,0,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
0,0,13,741,1,0,0,0,3,3,13,1,1,1,3,0,0,0,1,0,0,0,0,1,0,2,0,0,0,11,4,0,0
0,0,13,707,0,0,0,0,3,3,13,2,1,1,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,16,4,0,0
0,0,89,377,11,1,0,1,19,18,89,11,20,3,18,0,0,0,15,0,1,10,5,21,9,3,1,0,0,54,1,0,0
0,0,7,113,2,1,0,1,1,2,7,1,2,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,9,0,0
0,0,7,207,0,0,0,0,3,3,7,0,0,0,3,0,0,0,2,0,0,0,0,1,0,1,0,0,0,7,1,0,0
0,0,3,885,5,1,0,1,1,3,3,1,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0
0,0,43,237,4,2,0,2,4,17,43,1,10,1,17,2,2,0,0,0,0,6,2,12,2,1,0,0,0,34,1,0,0
0,0,7,181,3,1,0,1,1,8,7,0,0,1,8,1,1,0,0,0,1,0,0,1,0,0,0,0,0,22,1,0,0
0,0,4,169,1,0,0,0,1,4,4,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,1,0,0
0,0,3,903,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
15,0,83,335,3,1,1,0,1,3,98,0,2,0,3,0,0,0,0,0,0,0,1,3,0,0,1,0,0,63,2,0,0
0,0,3,383,1,0,0,0,1,3,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0
0,0,3,311,1,0,0,0,1,3,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0
0,0,3,319,1,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0
0,0,3,391,1,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0
0,0,3,399,1,0,0,0,1,3,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,0,0
0,0,3,345,1,0,0,0,1,3,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,0,0
0,0,3,327,1,0,0,0,1,3,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,0,0
0,0,3,267,1,0,0,0,1,3,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0
0,0,3,275,1,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0
0,0,2,447,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
0,0,3,429,1,0,0,0,1,3,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0
0,0,3,437,1,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0
0,0,3,335,1,0,0,0,1,3,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,9,0,0
0,0,3,353,1,0,0,0,1,3,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0
0,0,4,1111,1,1,1,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,0
0,0,3,1663,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0
0,0,9,1451,0,1,1,0,3,4,9,2,0,0,4,0,0,0,2,0,0,0,0,0,0,1,0,0,0,8,2,0,0
0,0,4,1101,1,1,1,0,1,1,4,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7,1,0,0
0,0,9,771,3,2,0,2,1,13,9,0,1,2,13,0,0,0,0,0,2,2,1,2,0,0,0,0,0,24,1,0,0
0,0,4,1531,2,2,1,1,1,3,4,0,1,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,9,2,0,0
0,0,37,279,10,2,0,2,4,16,37,0,6,1,16,1,2,0,1,0,2,0,2,8,0,1,1,0,0,49,4,0,0
0,0,44,971,7,5,0,5,13,14,44,9,0,1,14,4,2,0,0,0,0,4,0,1,0,2,0,0,0,39,1,0,0
0,0,10,471,2,2,1,1,3,6,10,0,2,1,6,0,0,0,1,0,0,3,1,3,0,2,0,0,0,26,2,0,0
0,0,3,1649,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
0,0,4,421,1,1,0,1,1,2,4,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0
0,0,3,1671,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
0,0,11,529,2,1,1,0,3,7,11,0,3,1,7,0,0,0,1,0,0,3,1,4,0,2,0,0,0,31,2,0,0
0,0,13,1121,1,0,0,0,3,6,13,0,2,0,6,0,0,1,1,0,0,0,1,2,0,2,0,0,0,8,1,0,0
0,0,3,1523,0,1,1,0,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0
0,0,3,1279,2,1,0,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0
0,0,32,1301,1,0,0,0,8,16,32,3,7,1,16,0,0,2,3,0,0,0,2,9,0,3,0,0,0,40,4,0,0
0,0,15,1265,4,1,0,1,2,5,15,0,0,0,5,0,0,0,1,0,1,0,0,3,0,1,1,0,0,21,4,0,0
0,0,3,1441,1,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0
0,0,2,1247,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0
0,0,4,1193,1,2,2,0,1,4,4,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2,0,0
0,0,4,1543,2,2,1,1,1,3,4,0,1,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,8,2,0,0
0,0,4,389,0,0,0,0,1,3,4,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4,0,0
0,0,13,1397,1,1,0,1,3,7,13,0,0,1,7,0,0,0,0,0,0,6,2,0,0,1,0,0,0,14,4,0,0
0,0,4,1253,0,1,1,0,1,1,4,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,4,0,0
0,0,5,1741,4,1,1,0,1,1,5,0,0,6,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,1,0,0
0,0,61,1759,6,2,0,2,9,14,61,1,5,3,14,0,0,0,3,0,0,9,6,15,3,2,0,0,0,36,1,0,0
0,0,9,1219,0,2,2,0,3,4,9,2,0,0,4,0,0,0,2,0,0,0,0,0,0,1,0,0,0,25,2,0,1
0,0,4,1081,1,2,1,1,1,1,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,1
5,4,7,819,3,0,0,0,1,2,8,0,0,3,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,6,1,0,0
0,0,3,269,0,2,2,0,1,2,3,0,0,1,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,4,1,0,0
0,0,12,1469,0,2,2,0,5,4,12,0,0,0,4,0,0,0,4,0,0,6,2,2,0,1,0,0,0,9,1,0,0
0,0,5,433,2,1,0,1,1,2,5,0,0,1,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,11,4,0,0
0,0,11,727,2,2,0,2,2,3,11,0,2,2,3,0,0,0,0,1,0,2,0,2,0,1,0,0,0,14,1,0,0
0,0,22,1975,4,1,0,1,6,5,22,0,4,2,5,1,1,1,1,0,0,0,1,7,0,3,0,0,0,22,1,0,0
0,0,12,2025,2,2,2,0,3,4,12,0,1,2,4,0,0,0,2,0,0,0,1,2,0,1,0,0,0,8,2,0,0
0,0,6,447,2,2,0,2,1,3,6,0,0,1,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,12,4,0,0
0,0,4,461,2,4,2,2,1,2,4,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0
0,0,11,1163,2,2,1,1,2,7,11,0,3,0,7,1,1,1,0,0,0,0,2,4,0,1,0,0,0,15,2,0,0
0,0,6,661,0,0,0,0,2,5,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,1,0,0
0,0,14,645,2,2,0,2,1,3,14,0,1,2,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18,1,0,0
0,0,5,353,4,0,0,0,1,3,5,0,1,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0
0,0,4,695,2,2,0,2,1,2,4,0,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0
0,0,11,497,2,1,1,0,3,8,11,0,1,1,8,0,0,0,2,0,0,3,1,2,0,1,0,0,0,11,2,0,0
0,0,3,1637,2,0,0,0,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
0,0,2,1969,1,0,0,0,1,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0
0,0,10,1605,2,2,2,0,3,2,10,1,1,1,2,0,0,0,1,0,0,2,0,3,0,1,0,0,0,19,2,0,1
0,0,71,595,5,1,0,1,9,14,71,7,2,1,14,1,1,0,2,0,0,4,1,4,3,2,4,0,0,52,4,0,0
0,0,8,401,1,3,0,3,2,4,8,0,0,0,4,3,3,0,1,0,0,0,0,0,0,1,0,0,0,13,4,0,0
0,0,7,951,1,0,0,0,2,7,7,1,1,1,7,0,0,0,0,0,0,1,1,1,1,1,0,0,0,9,1,0,0
0,0,12,559,2,1,1,0,3,9,12,0,1,1,9,0,0,0,2,0,0,3,1,2,0,1,0,0,0,10,2,0,0
0,0,4,939,1,0,0,0,1,3,4,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0
0,0,4,1503,1,1,1,0,1,3,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
0,0,3,1627,4,0,0,0,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
7,0,34,839,7,4,0,4,8,18,41,7,5,1,18,3,1,0,0,0,0,5,0,6,0,2,0,0,0,51,1,0,0
0,0,4,1513,1,2,2,0,1,3,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
0,0,5,299,0,2,2,0,1,1,5,1,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,20,9,0,1
0,0,17,759,1,0,0,0,4,3,17,1,0,4,3,0,0,0,2,0,0,6,2,6,3,2,0,0,0,18,9,0,1
0,0,23,567,0,0,0,0,3,7,23,3,2,1,7,0,0,0,0,2,0,1,3,3,0,2,0,0,0,14,9,0,0
1,1,35,615,3,3,0,3,7,19,35,5,7,4,19,3,2,0,3,0,0,7,1,7,0,2,0,0,0,22,9,0,0
0,0,16,403,3,1,0,1,3,12,16,2,4,3,12,1,1,0,0,1,0,4,0,5,2,2,0,0,0,16,9,0,0
0,0,29,471,2,2,2,0,3,19,29,2,6,4,19,0,0,0,0,0,0,3,2,7,1,1,0,0,0,38,9,0,1
0,0,8,729,3,0,0,0,2,3,8,2,2,1,3,0,0,0,1,0,0,0,0,2,0,1,0,0,0,12,9,0,0
0,0,11,823,0,0,0,0,3,2,11,1,1,1,2,0,0,1,1,0,0,3,1,4,0,2,0,0,0,24,9,0,1
0,0,27,331,3,1,0,1,3,12,27,2,7,3,12,1,1,0,0,1,0,4,8,8,2,2,0,0,0,52,9,0,1
0,0,10,253,0,2,2,0,3,2,10,2,3,1,2,0,0,1,0,0,0,0,1,3,0,2,0,0,0,30,10,0,1
0,0,4,121,0,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0
0,0,3,277,1,3,1,2,1,2,3,1,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0
0,0,3,139,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0,4,163,0,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0
0,0,3,181,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0,3,173,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0,4,209,0,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0
0,0,3,219,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0,3,227,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0,3,131,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0,5,283,2,2,1,1,1,1,5,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,9,0,0
0,0,13,791,2,1,0,1,3,6,13,0,2,1,6,0,0,0,2,0,0,3,1,2,1,1,0,0,0,14,4,0,0
0,0,5,665,3,2,2,0,1,0,5,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,17,1,0,1
0,0,44,679,5,3,0,3,7,21,44,5,10,1,21,0,0,0,0,2,0,5,0,11,1,2,0,0,0,33,4,0,0
0,0,3,389,0,1,0,1,1,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0,3,341,2,7,0,7,1,4,3,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0
0,0,4,355,1,0,0,0,1,4,4,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0,0
0,0,3,413,0,1,0,1,1,4,3,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
0,0,6,1127,3,1,0,1,1,6,6,0,1,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,0
