LA,LD,LT,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
0,0,3,78,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,3,74,2,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0
0,0,13,98,3,0,0,0,2,8,13,1,1,2,8,0,0,0,1,0,0,2,0,2,0,1,0,0,0,9,1,0,0
0,0,3,119,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,3,86,1,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,3,45,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
0,0,3,111,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,3,123,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,3,115,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,9,31,0,0,0,0,2,2,9,0,0,1,2,0,0,0,0,1,0,1,0,1,0,1,0,0,0,11,1,0,0
0,0,10,21,1,0,0,0,2,3,10,0,0,1,3,0,0,0,0,1,0,1,0,2,0,1,0,0,0,13,1,0,0
0,0,8,40,0,0,0,0,2,2,8,0,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,11,1,0,0
4,0,11,77,3,3,1,2,3,9,15,1,3,1,9,2,1,1,0,0,0,0,0,5,0,1,0,0,0,10,1,0,0
1,0,26,48,1,1,1,0,8,14,27,4,4,0,14,0,0,2,4,0,0,0,1,4,0,3,0,0,0,8,1,0,0
0,0,3,15,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
3,0,0,21,1,1,0,1,1,2,3,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
0,0,1,19,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1025,0,0
0,0,3,67,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,3,71,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,1,0,0
4,2,6,34,0,1,1,0,1,0,8,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,1,0,0
0,0,3,43,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,3,63,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0
0,0,3,47,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0
0,0,3,59,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,8,76,1,0,0,0,1,1,8,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0
0,0,3,55,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0
4,1,0,85,2,1,0,1,1,3,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,0,0
4,2,1,27,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
0,0,3,51,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
4,2,1,31,0,0,0,0,1,2,3,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0
0,0,31,51,1,1,0,1,1,5,31,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,29,1,0,0
0,0,3,110,1,0,0,0,1,1,3,1,0,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,1,0,0
0,0,11,106,1,3,2,1,2,3,11,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,5,1,0,0
0,0,9,282,0,0,0,0,2,4,9,0,0,0,4,0,0,0,0,0,0,2,0,1,0,1,0,0,0,10,4,0,0
0,0,27,232,7,1,0,1,6,8,27,1,1,1,8,1,1,0,0,0,0,0,1,3,0,1,0,0,0,19,1,0,0
0,0,12,218,2,0,0,0,2,5,12,1,0,1,5,0,0,0,0,0,4,0,0,0,0,1,0,0,0,10,1,0,0
0,0,3,86,1,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,3,98,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
0,0,7,260,2,3,3,0,1,4,7,1,2,0,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,8,4,0,0
0,0,9,271,1,0,0,0,3,3,9,2,0,2,3,0,0,0,1,0,0,0,0,0,0,2,0,0,0,7,1,0,0
0,0,3,102,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0
0,0,3,90,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,3,94,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
0,0,69,119,6,0,0,0,1,9,69,0,0,1,9,0,0,0,0,0,0,0,2,3,0,0,3,0,0,67,4,0,0
0,0,23,59,4,2,0,2,6,11,23,0,2,0,11,0,0,1,1,0,0,1,3,4,0,2,0,0,0,21,1,0,0
0,0,19,130,6,0,0,0,3,13,19,1,3,3,13,0,0,0,2,0,4,0,1,4,0,1,0,0,0,18,1,0,0
0,0,10,164,3,1,0,1,2,2,10,0,0,4,2,0,0,0,1,0,0,0,0,2,0,1,0,0,0,14,1,0,0
0,0,8,200,1,0,0,0,2,7,8,0,0,1,7,0,0,0,0,0,0,0,1,1,0,1,0,0,0,19,1,0,0
0,0,11,181,2,0,0,0,2,8,11,0,2,1,8,0,0,0,1,0,0,0,0,3,0,1,0,0,0,27,1,0,0
0,0,2,210,1,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
0,0,49,293,5,2,0,2,11,24,49,0,3,0,24,2,1,2,3,0,2,9,5,7,1,4,0,0,0,46,0,0,0
0,0,3,33,0,0,0,0,1,2,3,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0
0,0,3,73,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,3,65,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,3,53,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0
0,0,3,61,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0
0,0,3,91,2,1,0,1,1,3,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,0,0
0,0,3,29,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
0,0,3,57,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,3,49,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,8,36,0,1,1,0,1,0,8,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,1,0,0
0,0,3,69,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0
0,0,8,82,1,0,0,0,1,1,8,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0
0,0,3,77,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,1,0,0
3,0,0,45,0,0,0,0,2,0,3,1,0,1,0,0,0,0,1,0,3,0,2,0,1,0,0,0,0,5,1,0,0
0,0,3,156,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,3,66,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
0,0,17,100,1,0,0,0,2,13,17,0,1,0,13,0,0,0,0,1,0,3,0,1,1,1,0,0,0,16,1,0,0
0,0,31,122,3,0,0,0,2,5,31,0,2,0,5,0,0,0,0,1,0,6,0,2,0,1,1,0,0,27,1,0,0
0,0,15,48,6,1,0,1,3,9,15,0,6,2,9,0,0,0,2,0,0,2,2,6,0,2,0,0,0,22,1,0,0
0,0,16,132,4,0,0,0,4,6,16,0,5,2,6,0,0,1,2,0,0,4,1,6,0,2,0,0,0,16,1,0,0
0,0,3,178,2,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0
0,0,3,236,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0
0,0,7,208,1,0,0,0,2,3,7,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,1,0,0
0,0,3,216,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,1,37,119,2,1,0,1,1,1,36,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,1,0,0
0,0,13,160,2,1,1,0,4,6,13,1,1,0,6,0,0,2,1,0,0,0,0,2,0,2,0,0,0,9,1,0,0
0,0,3,228,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,3,220,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,4,87,0,0,0,0,1,3,4,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,1,0,0
0,0,3,174,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
0,0,3,224,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,13,72,3,0,0,0,3,5,13,1,3,3,5,0,0,1,0,0,0,0,0,3,0,2,0,0,0,29,1,0,0
0,0,22,97,2,1,0,1,1,1,22,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19,1,0,0
2,2,24,182,4,2,1,1,6,15,24,2,1,2,15,1,1,1,2,0,2,3,0,2,0,2,0,0,0,14,1,0,0
0,0,3,232,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0
0,0,3,93,2,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0
0,0,3,66,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,3,54,0,0,0,0,2,0,3,1,0,1,0,0,0,0,1,0,3,0,2,0,1,0,0,0,0,5,1,0,0
3,0,0,86,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
0,0,3,78,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0
0,0,3,94,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,1,0,0
0,0,8,45,0,1,1,0,1,0,8,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,1,0,0
0,0,3,70,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0
0,0,3,62,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0
0,0,3,74,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
2,0,1,90,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0
0,0,3,42,0,0,0,0,1,2,3,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0
3,0,0,82,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0
0,0,3,108,2,1,0,1,1,3,3,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,0,0
0,0,3,58,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,3,38,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
0,0,8,99,1,0,0,0,1,1,8,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0
0,0,3,58,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,11,46,0,1,1,0,1,0,11,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,14,1,0,0
3,0,0,106,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0
0,0,13,75,1,0,0,0,1,1,13,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0
3,0,0,115,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
4,0,0,110,1,0,0,0,1,1,4,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0,0
0,0,3,66,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
3,0,0,102,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0
0,0,3,70,0,0,0,0,1,2,3,1,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0
3,0,0,119,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0
0,0,11,35,1,0,0,0,2,1,11,0,0,4,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,9,1,0,0
0,0,3,62,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,3,89,2,1,0,1,1,4,3,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,9,0,0
0,0,56,210,6,0,0,0,1,2,56,0,5,2,2,0,0,0,0,0,0,5,1,5,1,0,1,0,0,46,1,0,0
0,0,6,131,2,0,0,0,2,1,6,0,2,2,1,0,0,0,1,0,0,2,0,2,0,1,0,0,0,9,1,0,0
0,0,8,118,2,1,0,1,3,3,8,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,11,1,0,0
0,0,3,141,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
0,0,50,60,7,2,0,2,12,23,50,4,10,2,23,0,0,1,6,0,0,5,6,14,0,3,0,0,0,35,1,0,0
0,0,3,180,2,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0
0,0,4,163,0,0,0,0,1,3,4,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,1,0,0
0,0,3,380,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
10,1,7,440,5,2,1,1,4,12,16,0,6,1,12,1,1,1,2,0,2,7,1,6,2,2,0,0,0,19,1,0,0
0,0,3,305,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,17,184,3,0,0,0,3,15,17,0,1,2,15,0,0,0,2,0,0,2,0,1,1,1,0,0,0,7,1,0,0
0,0,7,372,1,0,0,0,2,3,7,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,1,0,0
0,0,3,427,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0
0,0,9,332,2,1,1,0,2,2,9,2,1,2,2,0,0,0,1,0,0,1,1,1,0,1,0,0,0,8,1,0,0
0,0,10,168,3,3,3,0,1,5,10,1,3,1,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,14,1,0,0
0,0,2,461,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0
0,0,3,432,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0
0,0,6,384,2,1,0,1,2,5,6,0,0,1,5,1,1,0,1,0,0,0,0,0,0,1,0,0,0,6,1,0,0
0,0,3,328,2,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0
0,0,3,324,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
0,0,13,309,2,2,2,0,4,6,13,1,1,0,6,0,0,2,1,0,0,0,0,2,0,2,0,0,0,9,1,0,0
0,0,15,392,3,1,0,1,4,10,15,0,1,1,10,1,1,0,2,0,0,1,0,1,1,1,0,0,0,12,1,0,0
0,0,24,342,4,2,1,1,6,15,24,2,1,2,15,1,1,1,2,0,2,3,0,2,0,2,0,0,0,14,1,0,0
0,0,6,202,3,0,0,0,2,2,6,0,1,2,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,10,1,0,0
0,0,11,409,1,0,0,0,3,7,11,0,0,1,7,0,0,0,1,0,0,2,0,0,0,1,0,0,0,6,1,0,0
0,0,13,147,2,1,0,1,4,6,13,1,0,3,6,1,1,1,0,0,0,1,0,0,1,3,0,0,0,21,1,0,0
0,0,45,233,6,0,0,0,2,11,45,0,3,2,11,0,0,1,0,0,0,8,0,3,0,1,1,0,0,25,1,0,0
0,0,3,436,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0
0,0,3,423,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0
0,0,28,261,5,0,0,0,6,14,28,0,5,2,14,0,0,1,3,0,0,8,1,7,0,4,0,0,0,19,1,0,0
0,0,4,111,1,0,0,0,1,1,4,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0,0
0,0,3,103,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0
2,1,2,71,0,0,0,0,1,2,3,1,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0
15,0,0,124,1,1,0,1,3,3,15,3,2,0,3,1,1,0,1,0,1,5,6,2,0,2,0,0,0,7,1,0,0
1,2,4,91,2,1,0,1,1,4,3,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,9,0,0
0,0,3,63,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,3,107,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0
6,6,13,77,1,0,0,0,1,1,13,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0
0,0,3,120,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0
5,2,8,47,0,1,1,0,1,0,11,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,14,1,0,0
5,2,8,34,1,0,0,0,2,1,11,0,0,4,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,9,1,0,0
0,0,3,59,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,3,116,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
0,0,3,67,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
0,0,3,458,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0
7,5,20,196,3,0,0,0,6,15,22,0,1,2,15,0,0,0,5,0,0,0,0,1,0,2,0,0,0,7,1,0,0
0,0,10,353,2,2,2,0,2,3,10,2,1,2,3,0,0,0,1,0,0,1,1,1,0,1,0,0,0,9,1,0,0
0,0,3,326,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
