LA,LD,LT,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
0,0,4,358,0,1,1,0,1,4,4,0,1,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,2,0,0
0,0,35,242,4,1,0,1,10,15,35,1,1,1,15,1,2,0,2,1,0,4,0,1,1,2,0,0,0,23,1,0,0
0,0,3,303,1,3,2,1,1,2,3,0,0,0,2,1,1,0,0,0,0,3,0,0,0,0,0,0,0,5,2,0,0
3,2,104,49,11,2,0,2,5,27,105,0,6,1,27,2,3,0,4,0,0,12,1,9,2,2,4,0,0,109,1,0,0
0,0,3,229,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0
0,0,5,235,2,0,0,0,1,2,5,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0
0,0,15,73,2,0,0,0,2,14,15,2,2,3,14,0,0,0,1,0,0,5,0,2,3,1,0,0,0,15,1,0,0
0,0,17,282,0,1,1,0,3,7,17,1,3,1,7,0,0,1,1,1,0,0,1,4,0,2,0,0,0,20,2,0,0
0,0,15,366,1,0,0,0,4,5,15,2,0,2,5,0,0,0,2,0,0,0,0,0,0,3,0,0,0,8,1,0,0
0,0,15,310,3,1,0,1,6,3,15,1,3,3,3,1,2,0,4,0,0,0,0,4,0,4,0,0,0,24,4,0,0
0,0,8,207,1,0,0,0,1,7,8,0,2,0,7,0,0,0,0,0,0,3,1,2,1,0,0,0,0,10,1,0,0
0,0,6,219,1,0,0,0,1,5,6,0,0,1,5,0,0,0,0,0,0,4,0,0,1,0,0,0,0,11,4,0,0
0,0,8,147,2,0,0,0,2,4,8,2,1,2,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13,1,0,0
0,0,16,333,1,3,2,1,4,8,16,2,0,2,8,1,1,0,1,0,0,0,0,1,0,3,0,0,0,15,2,0,0
0,0,4,158,1,0,0,0,1,4,4,0,1,4,4,0,0,0,0,0,0,5,0,1,1,0,0,0,0,13,1,0,0
0,0,10,105,1,0,0,0,2,8,10,0,2,4,8,0,0,1,1,0,1,2,1,2,1,1,0,0,0,16,1,0,0
0,0,2,95,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
0,0,2,100,0,0,0,0,1,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0
0,0,11,127,1,0,0,0,3,3,11,0,0,2,3,0,0,0,1,0,0,4,2,1,1,2,0,0,0,15,1,0,0
0,0,15,308,3,1,0,1,6,3,15,1,3,3,3,1,2,0,4,0,0,0,0,4,0,4,0,0,0,24,4,0,0
0,0,6,217,1,0,0,0,1,5,6,0,0,1,5,0,0,0,0,0,0,4,0,0,1,0,0,0,0,11,4,0,0
0,0,15,364,1,0,0,0,4,5,15,2,0,2,5,0,0,0,2,0,0,0,0,0,0,3,0,0,0,8,1,0,0
0,0,5,233,2,0,0,0,1,2,5,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0
0,0,3,301,1,3,2,1,1,2,3,0,0,0,2,1,1,0,0,0,0,3,0,0,0,0,0,0,0,5,2,0,0
0,0,35,240,4,1,0,1,10,15,35,1,1,1,15,1,2,0,2,1,0,4,0,1,1,2,0,0,0,23,1,0,0
0,0,17,280,0,1,1,0,3,7,17,1,3,1,7,0,0,1,1,1,0,0,1,4,0,2,0,0,0,20,2,0,0
0,0,4,356,0,1,1,0,1,4,4,0,1,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,2,0,0
0,0,2,93,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
0,0,4,156,1,0,0,0,1,4,4,0,1,4,4,0,0,0,0,0,0,5,0,1,1,0,0,0,0,13,1,0,0
0,0,8,145,2,0,0,0,2,4,8,2,1,2,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13,1,0,0
0,0,10,103,1,0,0,0,2,8,10,0,2,4,8,0,0,1,1,0,1,2,1,2,1,1,0,0,0,16,1,0,0
0,0,2,98,0,0,0,0,1,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0
0,0,11,125,1,0,0,0,3,3,11,0,0,2,3,0,0,0,1,0,0,4,2,1,1,2,0,0,0,15,1,0,0
0,0,8,205,1,0,0,0,1,7,8,0,2,0,7,0,0,0,0,0,0,3,1,2,1,0,0,0,0,10,1,0,0
0,0,16,331,1,3,2,1,4,8,16,2,0,2,8,1,1,0,1,0,0,0,0,1,0,3,0,0,0,15,2,0,0
2,4,107,49,11,2,0,2,5,24,105,0,6,1,24,2,3,0,4,0,0,12,1,9,2,2,4,0,0,110,1,0,0
0,0,15,71,2,0,0,0,2,14,15,2,2,3,14,0,0,0,1,0,0,5,0,2,3,1,0,0,0,15,1,0,0
0,0,3,227,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0
0,0,3,338,1,3,2,1,1,2,3,0,0,0,2,1,1,0,0,0,0,3,0,0,0,0,0,0,0,5,2,0,0
0,0,3,65,0,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,3,60,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
0,0,6,254,1,0,0,0,1,5,6,0,0,1,5,0,0,0,0,0,0,4,0,0,1,0,0,0,0,11,4,0,0
0,0,5,270,2,0,0,0,1,2,5,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0
0,0,35,277,4,1,0,1,10,15,35,1,1,1,15,1,2,0,2,1,0,4,0,1,1,2,0,0,0,23,1,0,0
0,0,4,393,0,1,1,0,1,4,4,0,1,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,2,0,0
0,0,3,264,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0
0,0,15,345,3,1,0,1,6,3,15,1,3,3,3,1,2,0,4,0,0,0,0,4,0,4,0,0,0,24,4,0,0
0,0,15,401,1,0,0,0,4,5,15,2,0,2,5,0,0,0,2,0,0,0,0,0,0,3,0,0,0,8,1,0,0
0,0,16,368,1,3,2,1,4,8,16,2,0,2,8,1,1,0,1,0,0,0,0,1,0,3,0,0,0,15,2,0,0
2,27,112,111,10,3,0,3,5,23,87,0,5,1,23,2,3,0,4,0,0,12,1,8,2,2,3,0,0,100,1,0,0
0,0,17,317,0,1,1,0,3,7,17,1,3,1,7,0,0,1,1,1,0,0,1,4,0,2,0,0,0,20,2,0,0
0,0,8,242,1,0,0,0,1,7,8,0,2,0,7,0,0,0,0,0,0,3,1,2,1,0,0,0,0,10,1,0,0
39,0,1,54,1,1,1,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,0
0,0,9,97,1,0,0,0,3,2,9,0,0,2,2,0,0,0,1,0,0,1,1,1,0,1,0,0,0,12,4,0,0
0,0,19,73,1,0,0,0,4,6,19,1,3,1,6,0,0,1,2,1,1,0,1,5,0,3,0,0,0,13,4,0,0
0,0,11,162,1,0,0,0,3,3,11,0,0,2,3,0,0,0,1,0,0,4,2,1,1,2,0,0,0,15,1,0,0
0,0,34,70,1,0,0,0,1,0,34,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,23,1,0,0
0,0,15,132,2,0,0,0,2,14,15,2,2,3,14,0,0,0,1,0,0,5,0,2,3,1,0,0,0,15,1,0,0
0,0,8,182,2,0,0,0,2,4,8,2,1,2,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13,1,0,0
0,0,4,193,1,0,0,0,1,4,4,0,1,4,4,0,0,0,0,0,0,5,0,1,1,0,0,0,0,13,1,0,0
0,0,6,249,1,0,0,0,1,5,6,0,0,1,5,0,0,0,0,0,0,4,0,0,1,0,0,0,0,11,4,0,0
0,0,8,237,1,0,0,0,1,7,8,0,2,0,7,0,0,0,0,0,0,3,1,2,1,0,0,0,0,10,1,0,0
0,0,35,272,4,1,0,1,10,15,35,1,1,1,15,1,2,0,2,1,0,4,0,1,1,2,0,0,0,23,1,0,0
0,0,3,142,3,1,0,1,1,1,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0
0,0,19,77,1,0,0,0,4,6,19,1,3,1,6,0,0,1,2,1,1,0,1,5,0,3,0,0,0,13,4,0,0
0,0,9,101,1,0,0,0,3,2,9,0,0,2,2,0,0,0,1,0,0,1,1,1,0,1,0,0,0,12,4,0,0
0,0,3,69,0,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,34,74,1,0,0,0,1,0,34,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,23,1,0,0
0,0,3,64,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
0,0,4,188,1,0,0,0,1,4,4,0,1,4,4,0,0,0,0,0,0,5,0,1,1,0,0,0,0,13,1,0,0
0,0,4,58,1,1,1,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,0
0,0,8,177,2,0,0,0,2,4,8,2,1,2,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13,1,0,0
0,0,15,396,1,0,0,0,4,5,15,2,0,2,5,0,0,0,2,0,0,0,0,0,0,3,0,0,0,8,1,0,0
0,0,17,312,0,1,1,0,3,7,17,1,3,1,7,0,0,1,1,1,0,0,1,4,0,2,0,0,0,20,2,0,0
0,0,4,388,0,1,1,0,1,4,4,0,1,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,2,0,0
19,0,15,420,0,2,2,0,2,14,15,2,2,0,14,0,0,0,1,0,0,5,0,2,3,1,0,0,0,11,2,0,0
0,0,3,333,1,3,2,1,1,2,3,0,0,0,2,1,1,0,0,0,0,3,0,0,0,0,0,0,0,5,2,0,0
0,0,15,340,3,1,0,1,6,3,15,1,3,3,3,1,2,0,4,0,0,0,0,4,0,4,0,0,0,24,4,0,0
0,0,3,259,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0
11,20,91,115,11,3,0,3,5,24,82,0,4,1,24,2,3,0,4,0,0,12,1,8,2,2,4,0,0,104,1,0,0
0,0,16,363,1,3,2,1,4,8,16,2,0,2,8,1,1,0,1,0,0,0,0,1,0,3,0,0,0,15,2,0,0
0,0,11,157,1,0,0,0,3,3,11,0,0,2,3,0,0,0,1,0,0,4,2,1,1,2,0,0,0,15,1,0,0
0,0,4,133,3,1,0,1,1,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0
0,0,5,265,2,0,0,0,1,2,5,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0
0,0,1,7,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,257,0,0
0,0,1,4,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,257,0,0
0,0,3,12,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0
0,0,1,9,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,257,0,0
0,0,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,257,0,0
0,0,1,10,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,257,0,0
0,0,1,6,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,257,0,0
0,0,1,5,3,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,257,0,0
0,0,1,8,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,257,0,0
0,0,4,133,3,1,0,1,1,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0
0,0,3,64,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
0,0,34,74,1,0,0,0,1,0,34,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,23,1,0,0
0,0,3,69,0,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,9,101,1,0,0,0,3,2,9,0,0,2,2,0,0,0,1,0,0,1,1,1,0,1,0,0,0,12,4,0,0
0,0,19,77,1,0,0,0,4,6,19,1,3,1,6,0,0,1,2,1,1,0,1,5,0,3,0,0,0,13,4,0,0
0,0,3,142,3,1,0,1,1,1,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0
0,0,4,58,1,1,1,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,0
0,0,5,196,1,0,0,0,3,6,5,0,1,2,6,0,0,0,1,0,0,0,0,2,0,1,0,0,0,12,1,0,0
0,0,8,177,2,0,0,0,2,4,8,2,1,2,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,13,1,0,0
0,0,6,188,1,0,0,0,1,6,6,0,2,4,6,0,0,0,0,0,0,5,0,2,1,0,0,0,0,16,1,0,0
0,0,11,157,1,0,0,0,3,3,11,0,0,2,3,0,0,0,1,0,0,4,2,1,1,2,0,0,0,15,1,0,0
0,0,15,429,0,2,2,0,2,14,15,2,2,0,14,0,0,0,1,0,0,5,0,2,3,1,0,0,0,11,2,0,0
0,0,16,372,1,3,2,1,4,8,16,2,0,2,8,1,1,0,1,0,0,0,0,1,0,3,0,0,0,15,2,0,0
0,0,5,274,2,0,0,0,1,2,5,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0
0,0,15,349,3,1,0,1,6,3,15,1,3,3,3,1,2,0,4,0,0,0,0,4,0,4,0,0,0,24,4,0,0
0,0,8,246,1,0,0,0,1,7,8,0,2,0,7,0,0,0,0,0,0,3,1,2,1,0,0,0,0,10,1,0,0
0,0,3,268,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0
0,0,4,397,0,1,1,0,1,4,4,0,1,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,2,0,0
0,0,35,281,4,1,0,1,10,15,35,1,1,1,15,1,2,0,2,1,0,4,0,1,1,2,0,0,0,23,1,0,0
11,2,80,115,11,3,0,3,5,24,89,0,4,1,24,2,3,0,4,0,0,12,1,8,2,2,4,0,0,108,1,0,0
0,0,15,405,1,0,0,0,4,5,15,2,0,2,5,0,0,0,2,0,0,0,0,0,0,3,0,0,0,8,1,0,0
0,0,17,321,0,1,1,0,3,7,17,1,3,1,7,0,0,1,1,1,0,0,1,4,0,2,0,0,0,20,2,0,0
0,0,3,342,1,3,2,1,1,2,3,0,0,0,2,1,1,0,0,0,0,3,0,0,0,0,0,0,0,5,2,0,0
0,0,6,258,1,0,0,0,1,5,6,0,0,1,5,0,0,0,0,0,0,4,0,0,1,0,0,0,0,11,4,0,0
4,1,0,345,0,2,2,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,2,0,0
0,0,4,58,1,1,1,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,0
0,0,3,64,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
0,0,17,324,0,0,0,0,3,7,17,1,3,1,7,0,0,1,1,1,0,0,1,4,0,2,0,0,0,20,2,0,0
0,0,3,69,0,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
0,0,15,411,1,0,0,0,4,5,15,2,0,2,5,0,0,0,2,0,0,0,0,0,0,3,0,0,0,8,1,0,0
0,0,9,101,1,0,0,0,3,2,9,0,0,2,2,0,0,0,1,0,0,1,1,1,0,1,0,0,0,12,4,0,0
0,0,19,77,1,0,0,0,4,6,19,1,3,1,6,0,0,1,2,1,1,0,1,5,0,3,0,0,0,13,4,0,0
0,0,4,133,3,1,0,1,1,4,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0
0,0,6,191,1,0,0,0,1,6,6,0,2,4,6,0,0,0,0,0,0,5,0,2,1,0,0,0,0,16,1,0,0
0,0,11,177,2,0,0,0,3,4,11,3,1,2,4,0,0,0,0,0,0,1,0,1,0,1,0,0,0,13,1,0,0
0,0,5,199,1,0,0,0,3,6,5,0,1,2,6,0,0,0,1,0,0,0,0,2,0,1,0,0,0,12,1,0,0
0,0,11,157,1,0,0,0,3,3,11,0,0,2,3,0,0,0,1,0,0,4,2,1,1,2,0,0,0,15,1,0,0
0,0,34,74,1,0,0,0,1,0,34,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,23,1,0,0
0,0,3,142,3,1,0,1,1,1,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0
0,0,16,378,1,3,2,1,4,8,16,2,0,2,8,1,1,0,1,0,0,0,0,1,0,3,0,0,0,15,2,0,0
0,0,4,403,0,1,1,0,1,4,4,0,1,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,2,0,0
3,0,89,115,11,3,0,3,5,24,92,0,4,1,24,2,2,0,4,0,0,12,1,8,2,2,4,0,0,108,1,0,0
0,0,8,249,1,0,0,0,1,7,8,0,2,0,7,0,0,0,0,0,0,3,1,2,1,0,0,0,0,10,1,0,0
0,0,3,271,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0
0,0,35,284,4,1,0,1,10,15,35,1,1,1,15,1,1,0,2,1,0,4,0,1,1,2,0,0,0,23,1,0,0
0,0,15,435,0,2,2,0,2,14,15,2,2,0,14,0,0,0,1,0,0,5,0,2,3,1,0,0,0,11,2,0,0
0,0,6,261,1,0,0,0,1,5,6,0,0,1,5,0,0,0,0,0,0,4,0,0,1,0,0,0,0,11,4,0,0
0,0,15,355,3,1,0,1,6,3,15,1,3,3,3,1,2,0,4,0,0,0,0,4,0,4,0,0,0,24,4,0,0
0,0,5,277,2,0,0,0,1,2,5,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0
0,0,9,99,5,0,0,0,1,2,9,1,5,2,2,0,0,0,0,0,0,10,0,5,1,0,0,0,0,26,1,0,0
0,0,12,39,2,1,1,0,2,4,12,0,2,1,4,0,0,0,1,0,0,0,0,2,0,1,0,0,0,21,2,0,0
0,0,6,88,5,2,1,1,1,5,6,0,2,4,5,1,1,0,0,0,0,2,1,2,0,0,0,0,0,16,2,0,0
0,0,5,31,2,1,0,1,1,3,5,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0
0,0,15,51,4,1,1,0,1,7,15,0,3,0,7,0,0,0,0,0,0,0,0,4,0,0,1,0,0,28,4,0,0
0,0,3,143,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
0,0,3,78,4,1,0,1,1,1,3,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0
5,0,2,132,2,0,0,0,3,7,7,0,0,2,7,0,0,0,2,0,0,2,1,0,0,1,0,0,0,11,1,0,0
0,0,12,39,2,1,1,0,2,4,12,0,2,1,4,0,0,0,1,0,0,0,0,2,0,1,0,0,0,21,2,0,0
0,0,6,87,5,2,1,1,1,5,6,0,2,4,5,1,1,0,0,0,0,2,1,2,0,0,0,0,0,16,2,0,0
0,0,5,31,2,1,0,1,1,3,5,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0
3,4,6,131,2,0,0,0,1,4,5,0,0,2,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,14,1,0,0
0,0,3,77,4,1,0,1,1,1,3,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0
0,0,3,141,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
1,2,16,51,4,1,1,0,1,7,15,0,2,0,7,0,0,0,0,0,0,0,0,4,0,0,1,0,0,28,4,0,0
0,0,9,98,5,0,0,0,1,2,9,1,5,2,2,0,0,0,0,0,0,10,0,5,1,0,0,0,0,26,1,0,0
0,0,12,42,2,1,1,0,2,4,12,0,2,1,4,0,0,0,1,0,0,0,0,2,0,1,0,0,0,21,2,0,0
2,3,7,134,2,0,0,0,1,5,6,0,0,2,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,20,1,0,0
0,0,15,54,4,1,1,0,1,7,15,0,2,0,7,0,0,0,0,0,0,0,0,4,0,0,1,0,0,28,4,0,0
0,0,9,101,5,0,0,0,1,2,9,1,5,2,2,0,0,0,0,0,0,10,0,5,1,0,0,0,0,26,1,0,0
0,0,6,90,5,2,1,1,1,5,6,0,2,4,5,1,1,0,0,0,0,2,1,2,0,0,0,0,0,16,2,0,0
0,0,3,143,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
2,0,5,32,2,1,0,1,1,5,7,0,0,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0
0,0,3,80,4,1,0,1,1,1,3,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0
0,0,3,271,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0
0,0,5,277,2,0,0,0,1,2,5,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0
0,0,15,414,1,0,0,0,4,5,15,2,0,2,5,0,0,0,2,0,0,0,0,0,0,3,0,0,0,8,1,0,0
0,0,6,261,1,0,0,0,1,5,6,0,0,1,5,0,0,0,0,0,0,4,0,0,1,0,0,0,0,11,4,0,0
0,0,8,249,1,0,0,0,1,7,8,0,2,0,7,0,0,0,0,0,0,3,1,2,1,0,0,0,0,10,1,0,0
0,0,3,345,0,2,2,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,2,0,0
0,0,15,355,3,1,0,1,6,3,15,1,3,3,3,1,2,0,4,0,0,0,0,4,0,4,0,0,0,24,4,0,0
0,0,15,438,0,2,2,0,2,14,15,2,2,0,14,0,0,0,1,0,0,5,0,2,3,1,0,0,0,11,2,0,0
0,0,17,324,0,0,0,0,3,7,17,1,3,1,7,0,0,1,1,1,0,0,1,4,0,2,0,0,0,20,2,0,0
3,0,14,378,1,3,2,1,4,11,17,2,0,2,11,1,1,0,1,0,0,0,0,1,0,3,0,0,0,18,2,0,0
0,0,35,284,4,1,0,1,10,15,35,1,1,1,15,1,1,0,2,1,0,4,0,1,1,2,0,0,0,23,1,0,0
