LA,LD,LT,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
4,17,23,197,2,0,0,0,2,6,10,0,0,2,6,0,0,0,0,0,0,6,0,2,0,1,0,0,0,18,9,0,1
0,0,11,109,3,3,0,3,2,6,11,1,1,2,6,3,1,0,0,0,0,0,3,1,0,1,0,0,0,11,9,0,0
2,0,4,35,0,0,0,0,2,1,6,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,6,9,0,0
2,0,4,131,2,0,0,0,1,3,6,1,2,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,9,0,0
2,0,4,49,0,0,0,0,2,1,6,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,6,9,0,0
2,6,10,159,0,0,0,0,2,1,6,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,5,9,0,0
2,6,10,145,0,0,0,0,2,1,6,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,6,9,0,0
0,0,6,173,0,0,0,0,2,1,6,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,5,9,0,0
0,0,7,63,0,1,1,0,2,1,7,2,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,6,10,0,0
2,2,6,95,0,1,1,0,2,1,6,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,6,10,0,0
0,0,7,79,0,1,1,0,2,1,7,2,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,6,10,0,0
4,0,0,89,1,1,0,1,1,2,4,1,1,0,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,6,1,0,0
0,0,6,287,0,0,0,0,2,1,6,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,5,9,0,0
3,0,0,145,0,1,1,0,1,2,3,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,9,0,0
20,0,2,99,1,2,0,2,9,2,22,8,1,0,2,2,1,0,0,0,0,8,7,1,0,1,0,0,0,6,9,0,0
4,2,4,55,0,0,0,0,2,1,6,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,6,9,0,0
2,0,4,245,3,2,0,2,1,4,6,1,1,2,4,2,1,0,0,0,0,0,3,1,0,0,0,0,0,8,9,0,0
6,0,0,75,0,3,3,0,2,1,6,2,0,0,1,0,0,0,1,0,0,3,0,0,0,1,0,0,0,5,9,0,0
2,2,6,41,0,0,0,0,2,1,6,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,6,9,0,0
3,0,0,153,0,1,1,0,1,2,3,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,9,0,0
0,0,6,301,0,0,0,0,2,1,6,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,5,9,0,0
22,0,0,161,1,2,0,2,9,2,22,8,1,0,2,2,1,0,0,0,0,8,7,1,0,1,0,0,0,6,9,0,0
0,0,6,259,2,0,0,0,1,3,6,1,2,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,9,0,0
2,2,10,325,2,0,0,0,2,6,10,0,0,2,6,0,0,0,0,0,0,6,0,2,0,1,0,0,0,18,9,0,1
0,0,6,273,0,0,0,0,2,1,6,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,6,9,0,0
0,0,7,229,0,1,1,0,2,1,7,2,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,6,10,0,0
0,0,7,213,0,1,1,0,2,1,7,2,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,6,10,0,0
5,4,46,37,7,0,0,0,7,19,47,1,11,0,19,0,0,1,1,0,0,0,25,15,8,2,0,0,0,31,1,0,0
0,0,6,359,0,0,0,0,2,1,6,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,5,9,0,0
0,0,7,287,0,1,1,0,2,1,7,2,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,6,10,0,0
0,0,6,41,0,0,0,0,2,1,6,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,6,9,0,0
0,0,6,133,0,3,3,0,2,1,6,2,0,0,1,0,0,0,1,0,0,3,0,0,0,1,0,0,0,5,9,0,0
0,0,6,303,3,2,0,2,1,4,6,1,1,2,4,2,1,0,0,0,0,0,3,1,0,0,0,0,0,8,9,0,0
0,0,6,317,2,0,0,0,1,3,6,1,2,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,9,0,0
0,0,22,157,1,2,0,2,9,2,22,8,1,0,2,2,1,0,0,0,0,8,7,1,0,1,0,0,0,6,9,0,0
0,0,6,85,0,0,0,0,2,1,6,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,6,9,0,0
6,0,0,55,0,0,0,0,2,1,6,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,8,9,0,0
7,0,0,69,0,0,0,0,2,1,7,2,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,7,9,0,0
0,0,10,383,2,0,0,0,2,6,10,0,0,2,6,0,0,0,0,0,0,6,0,2,0,1,0,0,0,18,9,0,1
6,0,0,113,0,0,0,0,2,2,6,2,0,0,2,0,0,0,1,0,0,2,1,0,0,1,0,0,0,6,9,0,0
0,0,7,271,0,1,1,0,2,1,7,2,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,6,10,0,0
6,0,0,99,0,0,0,0,2,1,6,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,6,9,0,0
0,0,6,345,0,0,0,0,2,1,6,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,5,9,0,0
0,0,4,147,1,1,0,1,1,2,4,1,1,0,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,6,1,0,0
0,0,3,211,0,1,1,0,1,2,3,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,9,0,0
0,0,6,331,0,0,0,0,2,1,6,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,6,9,0,0
0,0,3,203,0,1,1,0,1,2,3,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,9,0,0
0,0,22,219,1,2,0,2,9,2,22,8,1,0,2,2,1,0,0,0,0,8,7,1,0,1,0,0,0,6,9,0,0
2,0,62,37,7,0,0,0,11,25,64,1,13,0,25,0,0,1,1,0,0,0,32,20,10,3,0,0,0,40,1,0,0
0,0,3,315,1,1,1,0,1,2,3,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,9,0,1
0,0,46,53,4,5,0,5,14,17,46,7,12,2,17,5,1,0,0,0,0,12,4,15,1,3,0,0,0,49,9,0,1
0,0,3,297,1,1,1,0,1,2,3,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,9,0,1
0,0,3,261,1,1,1,0,1,2,3,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,9,0,1
0,0,18,211,3,1,1,0,4,6,18,2,4,4,6,0,0,0,2,1,0,1,0,5,0,2,0,0,0,41,9,0,1
0,0,3,279,1,1,1,0,1,2,3,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,9,0,1
36,0,32,15,1,0,0,0,8,5,32,0,6,4,5,0,0,2,1,0,4,0,11,9,9,3,0,0,0,16,1,0,0
4,0,32,15,1,0,0,0,8,5,36,0,6,4,5,0,0,2,1,0,4,0,11,11,9,3,0,0,0,16,1,0,0
12,2,17,15,1,0,0,0,9,6,27,0,5,6,6,0,0,1,3,0,5,0,8,8,9,2,0,0,0,19,1,0,0
25,0,20,29,2,0,0,0,3,5,20,0,5,2,5,0,0,1,1,0,5,0,13,9,20,2,0,0,0,20,1,0,1
5,0,0,345,1,0,0,0,1,3,5,0,0,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,1,0,0
0,0,4,369,1,0,0,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,0
0,0,62,381,1,0,0,0,17,9,62,1,6,1,9,0,0,0,0,0,6,0,21,13,19,5,0,0,0,24,1,0,0
15,0,14,311,3,1,1,0,1,4,14,0,0,0,4,0,0,0,0,0,0,0,1,8,0,0,0,0,0,29,1,0,0
8,0,4,101,2,1,0,1,1,1,4,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0
8,0,4,91,3,1,0,1,1,1,4,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0
0,0,3,139,1,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0
3,0,0,357,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0
78,0,75,153,4,1,0,1,19,13,75,2,10,2,13,1,1,0,1,0,4,0,6,23,18,4,0,0,0,51,1,0,0
33,0,27,499,0,0,0,0,1,6,27,0,3,2,6,0,0,0,0,0,4,0,6,19,18,0,0,0,0,32,4,0,0
19,0,16,111,5,3,2,1,1,5,16,0,0,1,5,0,0,0,0,0,0,0,3,4,0,0,1,0,0,22,1,0,0
49,0,31,193,3,2,0,2,6,4,31,0,7,1,4,1,1,0,1,0,0,0,1,13,6,4,0,0,0,49,1,0,0
0,0,1,171,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1
8,0,0,299,0,1,1,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,20,2,0,1
3,0,0,183,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0
2,0,0,319,1,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0
23,0,17,15,1,0,0,0,3,4,17,0,5,3,4,0,0,1,1,0,3,0,4,7,10,2,0,0,0,13,1,0,0
0,0,6,53,0,0,0,0,2,1,6,2,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0,5,9,0,0
0,0,6,343,0,0,0,0,2,1,6,2,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,8,9,0,0
2,2,6,421,0,0,0,0,2,1,6,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,6,9,0,0
0,0,6,125,0,0,0,0,2,2,6,2,0,0,2,0,0,0,1,0,0,2,1,0,0,1,0,0,0,6,9,0,0
0,0,7,373,0,0,0,0,2,1,7,2,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,6,9,0,0
0,0,6,39,0,0,0,0,2,1,6,2,0,0,1,0,0,0,1,0,0,3,0,0,0,1,0,0,0,5,9,0,0
0,0,6,67,0,0,0,0,2,1,6,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,6,9,0,0
0,0,7,357,0,0,0,0,2,1,7,2,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,6,9,0,0
0,0,6,191,0,3,3,0,2,1,6,2,0,0,1,0,0,0,1,0,0,3,0,0,0,1,0,0,0,5,9,0,0
0,0,3,269,0,1,1,0,1,2,3,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,9,0,0
0,0,6,81,0,0,0,0,2,1,6,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,8,9,0,0
0,0,7,389,0,0,0,0,2,1,7,2,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,6,9,0,0
0,0,6,463,0,0,0,0,2,1,6,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,5,9,0,0
17,17,22,215,1,2,0,2,9,2,22,8,1,0,2,2,1,0,0,0,0,8,7,1,0,1,0,0,0,6,9,0,0
17,17,22,277,1,2,0,2,9,2,22,8,1,0,2,2,1,0,0,0,0,8,7,1,0,1,0,0,0,6,9,0,0
0,0,7,95,0,0,0,0,2,1,7,2,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,7,9,0,0
0,0,6,157,0,0,0,0,2,2,6,2,0,0,2,0,0,0,1,0,0,2,1,0,0,1,0,0,0,6,9,0,0
2,2,6,327,0,0,0,0,2,1,6,2,0,0,1,0,0,0,1,0,0,3,0,0,0,1,0,0,0,7,9,0,0
0,0,3,261,0,1,1,0,1,2,3,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,9,0,0
0,0,6,435,2,0,0,0,1,3,6,1,2,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,9,0,0
19,0,8,501,2,0,0,0,2,7,27,0,0,2,7,0,0,0,0,0,0,30,0,2,0,1,0,0,0,21,9,0,1
0,0,6,143,0,0,0,0,2,1,6,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,6,9,0,0
0,0,6,171,0,0,0,0,2,2,6,2,0,0,2,0,0,0,1,0,0,1,1,0,0,1,0,0,0,5,9,0,0
0,0,6,111,0,0,0,0,2,1,6,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,6,9,0,0
0,0,7,405,0,0,0,0,2,1,7,2,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,6,9,0,0
0,0,4,205,1,1,0,1,1,2,4,1,1,0,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,6,1,0,0
0,0,6,449,0,0,0,0,2,1,6,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,6,9,0,0
0,0,6,477,0,0,0,0,2,1,6,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,5,9,0,0
0,0,6,143,0,0,0,0,2,1,6,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,6,9,0,0
0,0,6,327,0,0,0,0,2,1,6,2,0,0,1,0,0,0,1,0,0,3,0,0,0,1,0,0,0,7,9,0,0
0,0,3,261,0,1,1,0,1,2,3,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,9,0,0
0,0,6,479,0,0,0,0,2,1,6,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,5,9,0,0
0,0,6,171,0,0,0,0,2,2,6,2,0,0,2,0,0,0,1,0,0,1,1,0,0,1,0,0,0,5,9,0,0
0,0,6,157,0,0,0,0,2,2,6,2,0,0,2,0,0,0,1,0,0,2,1,0,0,1,0,0,0,6,9,0,0
0,0,7,407,0,0,0,0,2,1,7,2,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,6,9,0,0
0,0,7,95,0,0,0,0,2,1,7,2,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,7,9,0,0
0,0,22,277,1,2,0,2,9,2,22,8,1,0,2,2,1,0,0,0,0,8,7,1,0,1,0,0,0,6,9,0,0
0,0,6,465,0,0,0,0,2,1,6,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,5,9,0,0
0,0,22,215,1,2,0,2,9,2,22,8,1,0,2,2,1,0,0,0,0,8,7,1,0,1,0,0,0,6,9,0,0
0,0,6,39,0,0,0,0,2,1,6,2,0,0,1,0,0,0,1,0,0,3,0,0,0,1,0,0,0,5,9,0,0
0,0,3,269,0,1,1,0,1,2,3,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,9,0,0
0,0,6,125,0,0,0,0,2,2,6,2,0,0,2,0,0,0,1,0,0,2,1,0,0,1,0,0,0,6,9,0,0
0,0,6,53,0,0,0,0,2,1,6,2,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0,5,9,0,0
0,0,27,503,2,0,0,0,2,7,27,0,0,2,7,0,0,0,0,0,0,30,0,2,0,1,0,0,0,21,9,0,1
2,1,5,343,0,0,0,0,2,1,6,2,0,1,1,0,0,0,1,0,0,3,0,0,0,1,0,0,0,10,9,0,0
0,0,7,375,0,0,0,0,2,1,7,2,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,6,9,0,0
0,0,6,191,0,3,3,0,2,1,6,2,0,0,1,0,0,0,1,0,0,3,0,0,0,1,0,0,0,5,9,0,0
0,0,6,111,0,0,0,0,2,1,6,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,6,9,0,0
0,0,6,451,0,0,0,0,2,1,6,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,6,9,0,0
0,0,6,67,0,0,0,0,2,1,6,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,6,9,0,0
0,0,6,437,2,0,0,0,1,3,6,1,2,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,9,0,0
0,0,4,205,1,1,0,1,1,2,4,1,1,0,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,6,1,0,0
0,0,7,391,0,0,0,0,2,1,7,2,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,6,9,0,0
0,0,6,81,0,0,0,0,2,1,6,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,8,9,0,0
0,0,7,359,0,0,0,0,2,1,7,2,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,6,9,0,0
0,0,6,423,0,0,0,0,2,1,6,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,6,9,0,0
